source_position,item_code,uom,display_name,category,detected_brand,detected_model,official_product_page,official_image_url,model_string_in_page,match_confidence,model_exact,finish_exact,queries_run,pages_opened,researcher_decision,reason
4898,GRA-CUT-STC1820EPCF-CHARGER,PCS,Black+decker Power Command 18V -charger,Outdoor & Garden,Black+Decker,STC1820EPCF charger,,,POWERCOMMAND range confirmed on B+D sites but listings/PDPs render client-side; charger SKU string unobtainable,low,no,unknown,"q2: ""PowerCommand 18V"" charger official [429] | direct:blackanddecker.com search powercommand [0 results] | direct:blackanddecker.com.my chargers category [JS-only listing] | guessed PDP stc1820epcf [soft-404 homepage] | US /products/bdcac202 [404]",https://www.blackanddecker.com.my | https://www.blackanddecker.com.my/products/accessories/batteries-chargers/chargers | https://www.blackanddecker.co.uk/explore/garden-outdoor-solutions/powercommand | https://www.blackanddecker.com/search?q=powercommand,no_official_source,"Official B+DECKER APAC site live and POWERCOMMAND range confirmed, but listings/PDPs render client-side; no charger SKU string obtainable in fetched page text. Tier-2 lead: retry with JS-rendering fetch or regional PDF catalogue."
5868,SAF-SHO-LAU-39#,PAIR,Laufen Safety Shoe 39/5,Safety & Workwear,Laufen,Safety Shoe 39/5,,,,none,no,unknown,q1 websearch [429]; DDG captcha; searx bot-check; mojeek 403 | direct:laufen.com.my [timeout; .com = Swiss sanitaryware],,no_official_source,laufen.com.my times out; laufen.com is Swiss sanitaryware wrong trade; local safety-shoe brand has no findable official site; engines blocked.
5869,SAF-SHO-LAU-40#,PAIR,Laufen Safety Shoe 40/6,Safety & Workwear,Laufen,Safety Shoe 40/6,,,,none,no,unknown,shared Laufen safety-shoe probe set [all blocked],,no_official_source,"Sibling Laufen size variant; identical dead-end, no official source reachable under candidate bar."
5870,SAF-SHO-LAU-41#,PAIR,Laufen Safety Shoe 41/7,Safety & Workwear,Laufen,Safety Shoe 41/7,,,,none,no,unknown,"q1: ""Laufen"" ""safety shoe"" site:.com.my [429] | direct:laufen.com.my x2 [timeout x2]",https://laufen.com.my (timeout) | https://www.laufen.com.my (timeout),no_official_source,"No Laufen safety-shoe brand site reachable; laufen.com.my timed out twice; search provider rate-limited 429. Nothing fetched, no candidate."
5871,SAF-SHO-LAU-43#,PAIR,Laufen Safety Shoe 43/9,Safety & Workwear,Laufen,Safety Shoe 43/9,,,,none,no,unknown,shared Laufen probe set [timeouts + 429],https://laufen.com.my (timeout) | https://www.laufen.com.my (timeout),no_official_source,"Same Laufen dead-end: both .my domain probes timed out, websearch blocked by fleet-wide 429. No official PDP or spec sheet obtained."
5939,SAF-SHO-LAU-44#,PAIR,Laufen Safety Shoe 44/10,Safety & Workwear,Laufen,Safety Shoe 44/10,,,,none,no,unknown,shared Laufen probe set [dead],https://laufen.com.my (timeout) | https://www.laufen.com.my (timeout),no_official_source,Laufen brand domain unreachable (timeout x2); search quota consumed by 429 errors. Cannot verify size 44/10 on any official page.
4012,TOO-COM-IRO-BUL-44MM,PCS,44MM Iron Bull Spanner,Hand Tools,Iron Bull,44MM spanner,,,,none,no,unknown,q5 websearch [429] | direct:ironbull.com.my / ironbulltools.com [transport error x2],https://ironbull.com.my (transport error) | https://www.ironbulltools.com (transport error),no_official_source,House-label spanner; Iron Bull domains transport-error dead; websearch 429. No official brand-owner or distributor page fetched.
6085,SAF-SHO-PCSL911-8/42#,PAIR,Picasaf Sport Leisure Safety Shoe 911 8/42,Safety & Workwear,Picasaf,Sport Leisure 911 size 8/42,,,,none,no,unknown,"q2: ""Picasaf"" ""911"" official [429] | direct:picasaf.com.my/.com/.my + picasafety.com [transport errors x4]",https://picasaf.com.my | https://picasaf.com | https://picasaf.my | https://picasafety.com,no_official_source,All four plausible Picasaf domains fail transport; search engine 429. Model 911 never seen in any fetched page text.
6086,SAF-SHO-PCSL911-9/43#,PAIR,Picasaf Sport Leisure Safety Shoe 911 9/43,Safety & Workwear,Picasaf,Sport Leisure 911 size 9/43,,,,none,no,unknown,shared Picasaf probe set [dead x4],https://picasaf.com.my | https://picasaf.com | https://picasaf.my | https://picasafety.com,no_official_source,"Identical Picasaf dead-end as sibling SKU; no official site reachable, no verified model string, image impossible without a fetched PDP."
2980,THI-10KG,TIN,Gold Pyramid 10KG Thinner,Paint & Sundries,Gold Pyramid,Thinner 10KG,,,,none,no,unknown,q5 not run - provider 429 | direct:goldpyramid.com.my [transport error],https://goldpyramid.com.my (transport error),no_official_source,Local thinner brand domain unreachable; websearch rate-limited. Commodity solvent with no verifiable official product page.
3452,GAS-STO-HM-HGB-1630,UNIT,Homa Plus Ab Type Gas Furnace (993) - 1630,Home Appliances,Homa Plus,Ab Type Gas Furnace 993-1630,,,,none,no,unknown,q2 not run - provider 429 | direct:homa.com.my [transport error],https://homa.com.my (transport error),no_official_source,Homa MY domain transport-error dead; likely unbranded Chinese import stove. No official OEM page or PDF spec sheet obtainable.
4977,"FAS-SCR-P/H-1 1/4"" X 8#-BOX",BOX,Sr P/h Self Drilling Screw 1 1/4 X 8,Fasteners & Fixings,Sr,P/H Self Drilling Screw 1.25in x #8,,,,none,no,unknown,q3 not run - provider 429; commodity fastener,,no_official_source,"Generic commodity fastener, no detected brand or model designation; no manufacturer exists to verify against. No official source possible."
4968,TOO-HAN-RAT-STA-12MM,PCS,"1/2 Round Head Ratchet 10""/254MM",Power Tools,,Round Head Ratchet 10 inch 1/2 drive,,,,none,no,unknown,q2 not run - provider 429,,no_official_source,Unbranded generic ratchet (item-code 'STA' inconclusive); no brand/model string to match. No candidate bar source can exist.
4654,DUR-BON-820-3KG,TIN,3KG 820 Durobond Contact Adhesive,Chemicals & Adhesives,Durobond,820 contact adhesive 3KG,,,,none,no,unknown,direct:durobond.com.my [NXDOMAIN] | bing: durobond 820 contact adhesive [no OEM site],https://www.leeden.com.my/ | https://www.theleedenstore.com.my/,no_official_source,"durobond.com.my does not resolve; engines yield no OEM site, PDF spec or MY distributor PDP for 820 contact adhesive; likely import/house label."
6189,"DIG-CAL-6""-6158",PCS,Mii Digital Caliper 6,Hand Tools,Mii,Digital Caliper 6158 6 inch,,,,none,no,unknown,ddg html mii caliper [bot-blocked] | websearch [429],https://www.leeden.com.my/ | https://www.theleedenstore.com.my/,no_official_source,Mii shows no findable brand-owner domain or OEM page; search channels blocked (CAPTCHA/429); Leeden authorized-brand scan negative; model 6158 unverifiable officially.
6121,HOS-REL-EAG-6230#,PCS,Eagle H/duty Portable Hose Reel (6230 ),Fishing & Tackle,Eagle,Hose Reel 6230 H/duty,,,,none,no,unknown,direct:eagle.com.my [parked Apache index] | bing/ddg: eagle hose reel 6230 [blocked/junk],,no_official_source,"eagle.com.my is a parked Apache directory, not a brand site; no official Eagle hose-reel PDP, PDF or distributor page for model 6230 found."
6200,JAC-BOT-CNN-6T,PCS,6T Bottle Jack-cn,Automotive,,6T Bottle Jack CN,,,,none,no,unknown,tier-1 queries not constructible: no brand/model; q4 Leeden scan negative for bottle jacks,,no_official_source,"Unbranded China-origin (-cn suffix) 6-ton bottle jack; no manufacturer or model exists to query, so no official OEM/distributor source can be identified."
6242,"ALUM-ROU-20'X1.1/2""",PCS,Na X 20 X 1 1/2 Round Tube,Building Materials,Na,Round Tube 20ft x 1.5 inch,,,,none,no,unknown,brand field NA confirmed from item name; tier-1 queries not constructible,,no_official_source,"Na means no-brand commodity aluminium round tube sold by length/size; no manufacturer, model number or official product page exists to verify."
6120,ENR-METAL-EMER-32,PCK,Enr Metal Emergency Beacon Light,Other,Enr,Metal Emergency Beacon 32,,,,none,no,unknown,q4 Leeden emergency-range scan [no matching SKU]; ENR is internal coding,,no_official_source,"ENR is internal item coding, not a brand; metal emergency beacon light carries no detectable maker or model; Leeden/Hercules emergency range has no matching branded SKU."
6273,ALUM-ROU-32MM-20'-MB,PCS,Mb X 20 X 1.1/4 Round Tube,Building Materials,Mb,Round Tube 20ft x 1.25 inch,,,,none,no,unknown,"MB assessed as mill-finish/material suffix, not a brand",,no_official_source,"MB is a mill-finish/material suffix, not a brand; commodity 20ft aluminium round tube has no OEM site, model or official documentation."
6980,CUT-PIP-STA-42MM,PCS,PVC Pipe Cutter (up To 42MM),Plumbing,,PVC Pipe Cutter up to 42MM,,,,none,no,unknown,capacity-spec-only item; q4 hand-tool scan negative,,no_official_source,"Generic PVC pipe cutter defined only by capacity spec (42mm); no brand or model string exists, so no exact-model official page can be qualified."
6371,SAF-SHO-SAV-40/6#,PAIR,Savvi Safety Shoe 40/6,Safety & Workwear,Savvi,Safety Shoe 40/6,,,,none,no,unknown,direct:savvi.com.my / savvi.my [NXDOMAIN x2] | websearch Savvi safety shoe Malaysia [429 x2],,no_official_source,"Savvi behaves as a house label: no brand-owner domain resolves; search provider rate-limited; no official site, PDF or authorised-distributor PDP verifiable for size 40."
6372,SAF-SHO-SAV-42/8#,PAIR,Savvi Safety Shoe 42/8,Safety & Workwear,Savvi,Safety Shoe 42/8,,,,none,no,unknown,shared Savvi probe set [NXDOMAIN + 429 x2],,no_official_source,Same house-label profile as the size-40 sibling SKU: no Savvi brand-owner site exists; only retail/marketplace listings surface; nothing official fetched showing this model.
6373,SAF-SHO-SAV-43/9#,PAIR,Savvi Safety Shoe 43/9,Safety & Workwear,Savvi,Safety Shoe 43/9,,,,none,no,unknown,direct:savvi.com.my x2 [unreachable],,no_official_source,"savvi.com.my unreachable both variants; search provider 429-blocked; no official MY brand-owner site found, no size-specific PDP."
6374,SAF-SHO-SAV-44/10#,PAIR,Savvi Safety Shoe 44/10,Safety & Workwear,Savvi,Safety Shoe 44/10,,,,none,no,unknown,shared Savvi probe set [dead],,no_official_source,Same Savvi probes failed (DNS/transport error); no official site or authorised-distributor PDP located for size 44/10.
6405,SAF-SHO-SAV-41/7#,PAIR,Savvi Safety Shoe 41/7,Safety & Workwear,Savvi,Safety Shoe 41/7,,,,none,no,unknown,shared Savvi probe set [dead],,no_official_source,Savvi domains unreachable; no official source found; likely regional/house-label shoe without verifiable official PDP.
6321,"ALUM-ROU-NA-20'X1.1/4""",PCS,Na X 20 X 1 1/4 Round Tube,Building Materials,Na,Aluminium Round Tube 20ft x 1.25 inch,,,,none,no,unknown,,,no_official_source,Unbranded commodity aluminium round tube ('Na' = plain/generic); no brand or model to verify; no official manufacturer source exists.
6300,FIB-CLO-GUM,SET,Fiber+cloth+gum,Other,,Fiber+Cloth+Gum repair kit,,,,none,no,unknown,,,no_official_source,"Generic fiber-cloth-gum repair kit bundle, no brand/model detected; nothing official to fetch."
6328,JAC-BOT-CNN-R05TON,PCS,China Bottle Jack - 5.0 Ton,Lifting & Rigging,,China Bottle Jack 5 Ton R05,,,,none,no,unknown,,,no_official_source,"'China Bottle Jack' explicitly generic/unbranded import; no OEM identity in listing, so no official product page can exist."
6460,TOO-COM-SET-ISS03,SET,Topwins 14PCS Combination Spanner (yellow),Hand Tools,Topwins,14PCS Combination Spanner ISS03 yellow,,,,none,no,unknown,direct:topwins.com.my / topwin.com.my [transport error x2],,no_official_source,topwins.com.my and topwin.com.my both transport-error; no official Topwins tools site reachable within budget; no PDP verified.
6250,DOR-LOC-MOR-KINGKU,PCS,Kingku 45MM X 85MM SS Mortise Lock Case,Locks & Security,Kingku,45x85MM SS Mortise Lock Case,,,,none,no,yes,"direct:kingku.com.my / kingku.com.tw [unreachable]; kingkulock.com [bubble-tea franchise, unrelated]",https://kingkulock.com,no_official_source,kingku.com.my/.tw unreachable; kingkulock.com is unrelated bubble-tea brand; no lock-maker site with 45x85 mortise case found.
7194,DRI-SET-HOLE-SAW-17PCS,SET,17PCS Hitmax Hss Hole Saw Set,Power Tool Accessories,Hitmax,17PCS HSS Hole Saw Set,,,,none,no,unknown,direct:hitmax.com.my x2 / hitmaxtools.com / hitmax.com [transport errors x4],,no_official_source,All four plausible Hitmax domains transport-error; search provider 429; no official OEM site or PDF spec sheet for this set verified.
6184,TOR-ENE-HDD-6V,PCK,Heavy Duty Dolphin - 6V,Other,Dolphin,Heavy Duty Torch HDD-6V,,,,none,no,unknown,direct:dolphin.com.my [unreachable],,no_official_source,dolphin.com.my unreachable; classic hardware-store 6V dolphin torch has no verifiable official MY brand-owner site; no candidate.
6425,SAF-BEL-IND-886,PCS,R'key Big Buckle Safety Belt,Safety & Workwear,R'key,Big Buckle Safety Belt 886,,,,none,no,unknown,"q5: ""R'key"" safety belt Malaysia [irrelevant]",https://rkey.com.my (dead) | https://rkey.my (dead),no_official_source,No official R'key domain resolves; big-buckle safety belts are local white-label goods with no verifiable brand owner.
3857,WEL-TOR-YAM-WEL,PCS,Yamato Welding Torch,Lighting,Yamato,Welding Torch,,,,none,no,unknown,q4: theleedenstore yamato search [0 products] | q2: Yamato welding Malaysia official,https://theleedenstore.com.my/?s=yamato&post_type=product | https://yamato.com.my (logistics firm) | https://yamatowelding.com.my (unresolvable),no_official_source,Leeden (official welding distributor MY) search shows no products; candidate Yamato MY domains unresolvable; torch carries no model code to verify.
4085,ELE-PEN-81218/3-E27,PCS,81218/3 Pendant Lamp Round Base,Lighting,,81218/3 Pendant Lamp E27,,,,none,no,unknown,direct:philips.com.my product search 81218 [HTTP 404],https://www.philips.com.my/c-m-so/search-results?query=81218 (404),no_official_source,Unbranded pendant lamp; code 81218/3 matches no confirmable OEM catalogue; Philips search endpoint 404; no official source found.
5340,GAR-PRU-25MM-BTP-25,PCS,Bossman Tree Pruner Without Saw 25MM,Outdoor & Garden,Bossman,Tree Pruner BTP-25 25MM,,,,none,no,unknown,q1/q5: Bossman tree pruner BTP-25 Malaysia [nothing] | direct:bossman.com.my / bossmantools.com [unresolvable],,no_official_source,Bossman behaves as a retail house label; both candidate official domains fail to resolve; no brand-owner PDP for BTP-25 tree pruner exists online.
5570,TAP-SET-12PCS,SET,12PCS Tap And Die Set,Plumbing,,12PCS Tap and Die Set,,,,none,no,unknown,,,no_official_source,Generic 12PCS tap-and-die set with no detected brand or model; tier-1 queries not constructible; commodity goods with no official source identifiable.
6544,TOO-WRE-ADJ-STA-300,PCS,12 Adjustable Wrench,Hand Tools,,Adjustable Wrench STA-300 12 inch,,,,none,no,unknown,,,no_official_source,'STA-300' item-code fragment weakly hints Stanley but listing has no model/SKU; exact-model verification impossible for commodity adjustable wrench.
4802,OIL-CAN-5L,PCS,Oil Can 5L,Automotive,,Oil Can 5L,,,,none,no,unknown,,,no_official_source,Unbranded 5L oil can; no manufacturer or model identifiers present; commodity automotive goods; tier-1 queries not constructible.
5445,TOO-SPA-BEN-BLK-16MM,LGHT,BAR Bender: (m) Black 5/8,Power Tools,,BAR Bender black 16MM 5/8,,,,none,no,no,,,no_official_source,"Generic rebar bender, black, 5/8in; no brand or model detected; commodity hand tool sold under many labels; no official source identifiable."
6445,HOS-REL-EAG-2030#,PCS,Eagle Portable Hose Reel (2030 ),Fishing & Tackle,Eagle,Portable Hose Reel 2030,,,,none,no,unknown,q2: Eagle portable hose reel 2030 official,https://eaglehose.com (unresolvable),no_official_source,'Eagle' brand owner unidentifiable; candidate domain unresolvable; odd fishing-tackle categorisation suggests misfiled commodity reel; no official PDP found.
6638,X-TOO-PLI-WT001,PCS,8 Wa-ti Cr-v Hand Tools Plier,Hand Tools,Wa-ti,WT001 plier 8 inch Cr-V,,,,none,no,unknown,,,no_official_source,Unknown 'Wa-ti' plier brand with internal WT001 stock code; Cr-V commodity pliers; no brand owner or official catalogue traceable anywhere.
5271,PUT-CAR-T9,TIN,2.5L T9 Putty Grey,Paint & Sundries,,T9 Putty Grey 2.5L,,,,none,no,unknown,,,no_official_source,"Unbranded house-label putty, 'T9' is internal grade code; no manufacturer identifiable without brand string."
6612,SHH-ROD-ET602,PCS,Exori Trevally Solid Rod 180 (602) 6'0,Fishing & Tackle,Exori,Trevally Solid Rod ET602 180 6'0,https://exorifishing.com/,,exorifishing.com site search 'trevally': nothing matched - model absent from OEM catalogue,none,no,unknown,direct: exorifishing.com + site search ?s=trevally [0 results],https://exorifishing.com | https://exorifishing.com/?s=trevally,no_official_source,Official OEM site exorifishing.com (PT. Aneka Raya Pancing) fetched; site-wide search 'trevally' returned 'nothing matched' - model absent from OEM catalogue.
6481,SKI-JNT-COM-SUR-25KG,TIN,25KG Joint Compound - Scp,Other,SCP,Joint Compound 25KG SUR-25,,,,none,no,unknown,,,no_official_source,'SCP' joint compound is obscure local drywall brand; no resolvable domain; websearch rate-limited 429.
5386,WOR-MARK-X-BAT,PCS,Worker/mark-x Battery Pack Only (cordless Drill),Power Tools,Worker/Mark-X,Battery pack X-BAT cordless,,,,none,no,unknown,,https://worker.com.my | https://markx.com.my,no_official_source,Accessory battery for Worker/Mark-X drills; worker.com.my and markx.com.my domains do not resolve; no PDP found.
6649,SHH-ROD-ET562,PCS,Exori Trevally Solid Rod 165 (562) 5'6,Fishing & Tackle,Exori,Trevally Solid Rod ET562 165 5'6,https://exorifishing.com/,,exorifishing.com site search 'trevally': zero results,none,no,unknown,shared Exori trevally site-search check [0 results],https://exorifishing.com | https://exorifishing.com/?s=trevally,no_official_source,Official OEM exorifishing.com fetched; 'trevally' site search yielded zero results; MY-market SKU absent from OEM catalogue.
