item_code,uom,display_name,category,stock_qty,price_myr,priority_score,priority_tier,detected_brand,detected_model,suggested_family_key,family_listing_count,candidate_page_url,candidate_image_url,source_owner,rights_status,match_confidence,review_status,image_url,local_asset_path,checksum,notes,source_position,coverage_source,coverage_file,existing_classification,existing_rights_status,existing_model,existing_source_url,existing_image_url,existing_image_status,existing_notes,campaign_classification,rights_status_final,evidence_ready,campaign_notes
ABR-PAP-STAR-400#,PCS,Three Star Sandpaper 400,Abrasives & Cutting,125,1.80,40.6,3,,,unbranded:three-star-sandpaper-400,1,,,,pending,,pending,,,,,5986,full_catalogue_5901_6000,/home/ubuntu/work/full_catalogue_image_pass/products_5901_6000_reviewed.csv,PENDING,needs_permission,,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
ABR-PAP-SWA-0320,SHT,Swallow Abrasive Sand Paper 320,Abrasives & Cutting,93,2.40,40.6,3,,,unbranded:swallow-abrasive-sand-paper-320,1,,,,pending,,pending,,,,,5987,full_catalogue_5901_6000,/home/ubuntu/work/full_catalogue_image_pass/products_5901_6000_reviewed.csv,PENDING,needs_permission,,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
BBQ-CHA-BRI-3KG,BOX,3KG Charcoal Briquette,Outdoor & Garden,3,25.90,40.6,3,,,unbranded:charcoal-briquette,1,,,,pending,,pending,,,,,5988,full_catalogue_5901_6000,/home/ubuntu/work/full_catalogue_image_pass/products_5901_6000_reviewed.csv,PENDING,needs_permission,,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
BNW-BOL-HTM-M10-25MM,PCS,H/t Bolt - M 10 X 25MM,Fasteners & Fixings,203,0.50,40.6,3,,,unbranded:h-t-bolt-m-10-x,10,,,,pending,,pending,,,,,5989,full_catalogue_5901_6000,/home/ubuntu/work/full_catalogue_image_pass/products_5901_6000_reviewed.csv,PENDING,needs_permission,,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
CHE-BRA-SSO-100ML,BOT,200ML Brassol,Chemicals & Adhesives,3,25.90,40.6,3,,,unbranded:brassol,1,,,,pending,,pending,,,,,5990,full_catalogue_5901_6000,/home/ubuntu/work/full_catalogue_image_pass/products_5901_6000_reviewed.csv,PENDING,needs_permission,,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Branded/model retry overlay: retry researched fail-closed to PENDING; no exact image evidence preserved.
ELE-FATO-UKF-363,EA,Fato W/p Isolator Bd UKF-363,Electrical,1,59.90,40.6,3,,UKF-363,unbranded:fato-w-p-isolator-bd-ukf-363,1,,,,pending,,pending,,,,,5991,full_catalogue_5901_6000,/home/ubuntu/work/full_catalogue_image_pass/products_5901_6000_reviewed.csv,PENDING,needs_permission,UKF-363,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Branded/model retry overlay: retry researched fail-closed to PENDING; no exact image evidence preserved.
FIT-HDPE-SOC-32MMX25MM,PCS,HDPE Coupler Reducing (socket) 32MM X 25MM,Plumbing,15,6.70,40.6,3,,,unbranded:hdpe-coupler-reducing-socket-x,2,,,,pending,,pending,,,,,5992,full_catalogue_5901_6000,/home/ubuntu/work/full_catalogue_image_pass/products_5901_6000_reviewed.csv,PENDING,needs_permission,,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
IMP-BIT-PM61038,SET,Pumpkin Osaka 2PCS Impact Bit Set,Power Tools,6,12.80,40.6,3,,,unbranded:pumpkin-osaka-impact-bit-set,1,,,,pending,,pending,,,,,5993,full_catalogue_5901_6000,/home/ubuntu/work/full_catalogue_image_pass/products_5901_6000_reviewed.csv,PENDING,needs_permission,,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
KGR-ALU-PAI-2.5L,TIN,Kangaroo Brand 250 Aluminium Paint 2.5 Litre,Paint & Sundries,1,76.90,40.6,3,,,unbranded:kangaroo-brand-250-aluminium-paint-2-5-litre,1,,,,pending,,pending,,,,,5994,full_catalogue_5901_6000,/home/ubuntu/work/full_catalogue_image_pass/products_5901_6000_reviewed.csv,PENDING,needs_permission,,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
NAI-AIR-LEO-F30,BOX,Leo Air Nail - F30,Fasteners & Fixings,2,29.90,40.6,3,,F30,unbranded:leo-air-nail-f30,1,,,,pending,,pending,,,,,5995,full_catalogue_5901_6000,/home/ubuntu/work/full_catalogue_image_pass/products_5901_6000_reviewed.csv,PENDING,needs_permission,F30,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Branded/model retry overlay: retry researched fail-closed to PENDING; no exact image evidence preserved.
NAI-CON-WHI-25MM,BOX,1 Hardened Steel Concrete Nail,Fasteners & Fixings,26,3.90,40.6,3,,,unbranded:1-hardened-steel-concrete-nail,2,,,,pending,,pending,,,,,5996,full_catalogue_5901_6000,/home/ubuntu/work/full_catalogue_image_pass/products_5901_6000_reviewed.csv,PENDING,needs_permission,,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
"SANDEX-VEL-SAN-4""-040#",PCK,"Sandex 4 Velcro Sanding Disc, 40",Abrasives & Cutting,34,6.60,40.6,3,,,unbranded:sandex-4-velcro-sanding-disc-40,1,,,,pending,,pending,,,,,5997,full_catalogue_5901_6000,/home/ubuntu/work/full_catalogue_image_pass/products_5901_6000_reviewed.csv,PENDING,needs_permission,,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
SHH-FLOAT-FF75,PKT,"(3/4"") Plastic Float (2PCS/PCK)",Fishing & Tackle,10,2.00,40.6,3,,2PCS/PCK,unbranded:3-4-plastic-float-pck,1,,,,pending,,pending,,,,,5998,full_catalogue_5901_6000,/home/ubuntu/work/full_catalogue_image_pass/products_5901_6000_reviewed.csv,PENDING,needs_permission,2PCS/PCK,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Branded/model retry overlay: retry researched fail-closed to PENDING; no exact image evidence preserved.
SWI-SOC-ULT-M031W,PCS,Ultra 16A 3 GANG 1 Way-white (M031W),Electrical,3,19.60,40.6,3,,M031W,unbranded:ultra-3-gang-1-way-m031w,1,,,,pending,,pending,,,,,5999,full_catalogue_5901_6000,/home/ubuntu/work/full_catalogue_image_pass/products_5901_6000_reviewed.csv,PENDING,needs_permission,M031W,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Branded/model retry overlay: retry researched fail-closed to PENDING; no exact image evidence preserved.
TOO-CHI-POINT,PCS,12 Point Chisel,Hand Tools,22,10.10,40.6,3,,,unbranded:12-point-chisel,1,,,,pending,,pending,,,,,6000,full_catalogue_5901_6000,/home/ubuntu/work/full_catalogue_image_pass/products_5901_6000_reviewed.csv,PENDING,needs_permission,,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
"TOO-CHI-WOO-4""",PCS,4 Wood Carving Disc,Power Tools,3,25.90,40.6,3,,,unbranded:4-wood-carving-disc,1,,,,pending,,pending,,,,,6001,full_catalogue_6001_6100,/home/ubuntu/work/full_catalogue_image_pass/products_6001_6100_reviewed.csv,PENDING,needs_permission,,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
TOO-WRE-ADJ-GD250,PCS,Gd Adjustable Wrench 10,Hand Tools,13,17.20,40.6,3,,,unbranded:gd-adjustable-wrench-10,1,,,,pending,,pending,,,,,6002,full_catalogue_6001_6100,/home/ubuntu/work/full_catalogue_image_pass/products_6001_6100_reviewed.csv,PENDING,needs_permission,,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
TRCK-(0.40MM)-75MM -8FTS,PCS,Track (0.40MM) 75MM X 25MM - 8FTS,Other,2,10.10,40.6,3,,8FTS,unbranded:track-x-8fts,1,,,,pending,,pending,,,,,6003,full_catalogue_6001_6100,/home/ubuntu/work/full_catalogue_image_pass/products_6001_6100_reviewed.csv,PENDING,needs_permission,8FTS,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Branded/model retry overlay: retry researched fail-closed to PENDING; no exact image evidence preserved.
VAL-BAL-PVC-ECC34SE,PCS,Ecco PVC Ball VALVE-3/4 Se,Plumbing,5,11.90,40.6,3,,VALVE-3/4,unbranded:ecco-pvc-ball-valve-3-4-se,1,,,,pending,,pending,,,,,6004,full_catalogue_6001_6100,/home/ubuntu/work/full_catalogue_image_pass/products_6001_6100_reviewed.csv,PENDING,needs_permission,VALVE-3/4,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Branded/model retry overlay: retry researched fail-closed to PENDING; no exact image evidence preserved.
WEL-NOZ-SET,PCS,Nozzle Cleaner Set,Chemicals & Adhesives,10,7.70,40.6,3,,,unbranded:nozzle-cleaner-set,1,,,,pending,,pending,,,,,6005,full_catalogue_6001_6100,/home/ubuntu/work/full_catalogue_image_pass/products_6001_6100_reviewed.csv,PENDING,needs_permission,,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
X-GUM-STA-9960GS20DT,PKT,7 X 50 Dual Temp Glue Stick - Short (6 Pcs/pack),Chemicals & Adhesives,10,7.80,40.6,3,,,unbranded:7-x-50-dual-temp-glue-stick-pack,1,,,,pending,,pending,,,,,6006,full_catalogue_6001_6100,/home/ubuntu/work/full_catalogue_image_pass/products_6001_6100_reviewed.csv,PENDING,needs_permission,,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
ALUM-ROU-32MM-10'-NA,PCS,Na X 10 X 1.1/4 Round Tube,Building Materials,5,43.90,40.5,3,,,unbranded:na-x-10-x-1-1-4-round,1,,,,pending,,pending,,,,,6007,full_catalogue_6001_6100,/home/ubuntu/work/full_catalogue_image_pass/products_6001_6100_reviewed.csv,PENDING,needs_permission,,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
BAT-ENR-MAX-AAA-8PCS,PCK,Enr Max Aaa 8PCS,Electrical,18,34.90,40.5,3,,,unbranded:enr-max-aaa,1,,,,pending,,pending,,,,,6008,full_catalogue_6001_6100,/home/ubuntu/work/full_catalogue_image_pass/products_6001_6100_reviewed.csv,PENDING,needs_permission,,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
BLI-HSS-HOL-SAW-50MM,PCS,Navato Hole Saw Cutter 50MM,Power Tool Accessories,3,32.90,40.5,3,,,unbranded:navato-hole-saw-cutter,6,,,,pending,,pending,,,,,6009,full_catalogue_6001_6100,/home/ubuntu/work/full_catalogue_image_pass/products_6001_6100_reviewed.csv,PENDING,needs_permission,,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
BNW-BOL-HTM-M08-50MM,PCS,H/t Bolt - M 08 X 50MM,Fasteners & Fixings,198,0.50,40.5,3,,,unbranded:h-t-bolt-m-08-x,8,,,,pending,,pending,,,,,6010,full_catalogue_6001_6100,/home/ubuntu/work/full_catalogue_image_pass/products_6001_6100_reviewed.csv,PENDING,needs_permission,,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
BNW-BOL-SS304-M8-35MM,PCS,SS 304 Bolt - M8 X 35MM,Fasteners & Fixings,75,1.30,40.5,3,,,unbranded:ss-304-bolt-m8-x,6,,,,pending,,pending,,,,,6011,full_catalogue_6001_6100,/home/ubuntu/work/full_catalogue_image_pass/products_6001_6100_reviewed.csv,PENDING,needs_permission,,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
"BNW-WAS-1/4""",PKT,1/4 Iron Washer (20PCS/PCK),Fasteners & Fixings,96,0.60,40.5,3,,20PCS/PCK,unbranded:1-4-iron-washer-pck,1,,,,pending,,pending,,,,,6012,full_catalogue_6001_6100,/home/ubuntu/work/full_catalogue_image_pass/products_6001_6100_reviewed.csv,PENDING,needs_permission,20PCS/PCK,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Branded/model retry overlay: retry researched fail-closed to PENDING; no exact image evidence preserved.
CHE-LUB-GLO-450ML,PCS,Glochem Anti-rust Lubricant 450ML,Chemicals & Adhesives,8,9.50,40.5,3,,,unbranded:glochem-anti-rust-lubricant,1,,,,pending,,pending,,,,,6013,full_catalogue_6001_6100,/home/ubuntu/work/full_catalogue_image_pass/products_6001_6100_reviewed.csv,PENDING,needs_permission,,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Branded/model retry overlay: retry researched fail-closed to PENDING; no exact image evidence preserved.
