item_code,display_name,category,uom,stock_qty,price_myr
CHE-BRA-SSO-100ML,200ML Brassol,Chemicals & Adhesives,BOT,3,21.50
ELE-FATO-UKF-363,Fato W/p Isolator Bd UKF-363,Electrical,EA,1,51.90
FIT-HDPE-SOC-32MMX25MM,HDPE Coupler Reducing (socket) 32MM X 25MM,Plumbing,PCS,15,4.70
IMP-BIT-PM61038,Pumpkin Osaka 2PCS Impact Bit Set,Power Tools,SET,6,10.30
KGR-ALU-PAI-2.5L,Kangaroo Brand 250 Aluminium Paint 2.5 Litre,Paint & Sundries,TIN,1,77.00
NAI-AIR-LEO-F30,Leo Air Nail - F30,Fasteners & Fixings,BOX,2,24.90
NAI-CON-WHI-25MM,1 Hardened Steel Concrete Nail,Fasteners & Fixings,BOX,26,2.60
"SANDEX-VEL-SAN-4""-040#","Sandex 4 Velcro Sanding Disc, 40",Abrasives & Cutting,PCK,34,5.90
SHH-FLOAT-FF75,"(3/4"") Plastic Float (2PCS/PCK)",Fishing & Tackle,PKT,10,1.80
SWI-SOC-ULT-M031W,Ultra 16A 3 GANG 1 Way-white (M031W),Electrical,PCS,3,14.40
TOO-CHI-POINT,12 Point Chisel,Hand Tools,PCS,22,9.80
"TOO-CHI-WOO-4""",4 Wood Carving Disc,Power Tools,PCS,3,22.30
TOO-WRE-ADJ-GD250,Gd Adjustable Wrench 10,Hand Tools,PCS,13,14.50
TRCK-(0.40MM)-75MM -8FTS,Track (0.40MM) 75MM X 25MM - 8FTS,Other,PCS,2,5.80
VAL-BAL-PVC-ECC34SE,Ecco PVC Ball VALVE-3/4 Se,Plumbing,PCS,5,9.80
WEL-NOZ-SET,Nozzle Cleaner Set,Chemicals & Adhesives,PCS,10,6.90
X-GUM-STA-9960GS20DT,7 X 50 Dual Temp Glue Stick - Short (6 Pcs/pack),Chemicals & Adhesives,PKT,10,7.80
ALUM-ROU-32MM-10'-NA,Na X 10 X 1.1/4 Round Tube,Building Materials,PCS,5,37.50
BAT-ENR-MAX-AAA-8PCS,Enr Max Aaa 8PCS,Electrical,PCK,18,29.50
BLI-HSS-HOL-SAW-50MM,Navato Hole Saw Cutter 50MM,Power Tool Accessories,PCS,3,29.90
BNW-BOL-HTM-M08-50MM,H/t Bolt - M 08 X 50MM,Fasteners & Fixings,PCS,198,0.50
BNW-BOL-SS304-M8-35MM,SS 304 Bolt - M8 X 35MM,Fasteners & Fixings,PCS,75,1.30
"BNW-WAS-1/4""",1/4 Iron Washer (20PCS/PCK),Fasteners & Fixings,PKT,96,1.90
CHE-LUB-GLO-450ML,Glochem Anti-rust Lubricant 450ML,Chemicals & Adhesives,PCS,8,6.90
CUT-PAR-BM22,Bossman Brasil Design Machete 22,Abrasives & Cutting,PCS,9,20.50
CUT-PAR-COV-135,135 Parang With Cover,Abrasives & Cutting,PCS,5,32.90
CUT-SAW-SET-BLM8,Sensui Sawset Plier 8,Hand Tools,PCS,4,40.90
DRI-AUG-2WAY-18MM,T&t 2WAY Auger BIT-3/4,Power Tool Accessories,PCS,3,17.60
DRI-CER-BLI-12MM(+),Blimax Multi Ceramic Cross Drill Bit - 12MM (+),Power Tool Accessories,PCS,5,15.00
DZ-GEN-BPC-180,Bull Point Chisel,Hand Tools,PCS,2,6.90
ELE-T5-3'-3000K,Ffl T5 3FT 14W LED Fitting Set,Plumbing,PCS,3,19.90
"FAS-SCR-TAP-CSK-6#1""",6 X1 Csk Self Tapping Screw-flat Head (20PCS/PCK),Fasteners & Fixings,PACK,39,1.60
FIT-PVC-CON-15MM,PVC Fitting Tank Connector 15MM 1/2,Plumbing,PCS,251,1.80
GRA-CUT-BLA-6T,6T Blade Cut Grass Trimmer Head,Outdoor & Garden,PCS,3,22.50
LAD-ALU-AT-DS09,At 9 Step D/side Aluminium Ladder,Ladders & Access,UNIT,1,319.00
MEA-TAP-00317W,Ex 5M Fung Shui Measuring Tape,Hand Tools,PCS,14,13.90
NP-BAR-427-1L,1L Bintang Automotive Refinish 427 Deep Green,Automotive,TIN,4,49.00
"PIP-UPVC-2""","2""(50MM) Ut X 6M Upvc Pipe",Plumbing,LTH,20,30.90
PLA-MAT-EAW-MTR,Elephant-king Anti-weed Mat (pp) 1M,Packaging,MTR,100,1.90
PUT-CAR-888-3.5KG-GREY,Sawada Car Putty 3.5KG Grey,Paint & Sundries,TIN,1,72.90
PYE-WATER-LOCK-1.5KG,PYE Water-lock 1.5KG,Locks & Security,TIN,4,43.90
SWI-ON/OFF-315,Pacific Ii Switchfuse 315 20A 500V,Electrical,PCS,3,169.81
TAP-SET-20PCS,20PCS Tap And Die Set,Plumbing,SET,1,84.90
TAP-SKC-M10X1.75,Skc Hand Tap M10 X 1.75,Plumbing,SET,1,45.70
TAP-SKC-M14X2.00,Skc Hand Tap M14 X 2.00,Plumbing,SET,1,45.70
"TOO-CLA-F-ATB80X8""",8 X 80MM Arrow F Type Wood Clamp,Hand Tools,PCS,8,27.50
TOO-DRV-KT200+,8 King Top (+) Screw Driver,Fasteners & Fixings,PCS,11,6.50
VAL-BAL-MMAN-7733#X1,M'man Ball Valve X 1,Plumbing,PCS,7,6.50
X-TOO-PLI-SLI-STA-200,8 Maxgrip Bi-material Slip Joint Pliers,Power Tools,PCS,2,32.00
ABR-PAP-SWA-1200,Swallow Abrasive Sand Paper 1200,Abrasives & Cutting,SHT,76,2.10
"BUS-NYL-W/BOL-1 1/4""",No Brand Gate Boost Roller PVC 1-1/4 X 1-1/4,Doors & Hardware,PCS,10,3.90
CUT-PAR-COV-125,125 Parang With Cover,Abrasives & Cutting,PCS,5,30.90
ELE-CHO-C40W,Itoku Fluo Fitting Choke,Plumbing,SET,2,22.50
FAS-SCR-COA-M8025,Sr Coach Screw M8 X 25MM,Fasteners & Fixings,PCS,194,0.40
FIT-GAL-ELBW-38MM,Galvanised Elbow (90) 38MM,Plumbing,PCS,9,7.90
FIT-UPVC-BEN-ELB-110MM,U-pvc Bend (elbow) 110MM 4,Plumbing,PCS,71,6.50
FIT-UPVC-TEE-110MM,U-pvc Tee 110MM 4,Plumbing,PCS,29,20.90
IND-CAS-GLI-RIG-65MM,2 1/2 IN Glide Rigid Caster Wheel,Building Materials,EA,17,8.70
IND-IRON-WEL-HAPS,Iron Welding Haps 1/8 X 4.1/2,Home Appliances,PCS,9,2.00
LOC-TRI-NUM-MIX-20MM,Tri-circle Number Padlock 20MM,Locks & Security,PCS,13,12.50
RAI-BOO-BLA-RUB-42,8835 Black Rubber Shoes 42,Curtains & Blinds,PAIR,15,9.90
RIG-CLI-GAL-25MM,Galvanised Wire Rope Clip 25MM,Lifting & Rigging,PCS,5,5.90
SAF-SLI-GLO-2TON4M,Webbing Sling (glolift) 50MM 2 Ton X 4M,Lifting & Rigging,LGTH,1,26.90
"SANDEX-POL-WOO-5""",Sandex 5 Polishing Wool,Abrasives & Cutting,PCS,7,28.50
SOC-BOX-28-13A,GI Socket Box,Electrical,PCS,47,1.00
TAB-SHE-PVC-Y160,Y-160 PVC Sheet,Housewares,MTR,2,6.90
TOO-ELE-CRMW0283,Modular Plug Crimp 200MM,Electrical,PCS,2,24.20
"WOO-TIM-2""X2""X12'",Mlh Sawn Timber 2 X 2 X 12,Building Materials,PCS,7,26.00
X-CIMA-DL-L/SC38/RND/18W/DL,Senco 6 Round LED Panel Light 18W,Lighting,SET,1,21.50
ABR-PAP-STAR-320#,Three Star Sandpaper 320,Abrasives & Cutting,PCS,114,1.90
ABR-PAP-SWA-0400,Swallow Abrasive Sand Paper 400,Abrasives & Cutting,SHT,86,1.90
BAT-BL2018-KR,Battery Pack 2.0AH Lithium Ion 18V,Electrical,PCS,3,175.00
BNW-BOL-HTM-M10-45MM,H/t Bolt - M 10 X 45MM,Fasteners & Fixings,PCS,135,0.70
BNW-BOL-HTM-M10-65MM,H/t Bolt - M 10 X 65MM,Fasteners & Fixings,PCS,105,0.90
BNW-WAS-M6,M6 Washer (10PCS/PCK),Fasteners & Fixings,PCK,110,0.50
CAB-LUG-01.5-5,Cable Lug 1.5-5 (10PCS/PCK),Electrical,PCK,13,3.80
CHI-FEE-SML-NCI24012,Feeder For Chicken (small),Outdoor & Garden,PCS,3,21.90
CUT-PVC-BIRD-HAN-NT,PVC Knife Handle (bird Head),Doors & Hardware,PCS,23,2.30
DRI-BIT-116N,38MM Hitmax Diamond Core Bit,Power Tool Accessories,PCS,3,28.50
ELE-FATO-UKF-320,Fato W/p Isolator Bd UKF-320,Electrical,EA,1,39.90
ELE-GRW-20A1PMCB,Grow 20A 1P Mcb,Electrical,EA,9,6.50
ELE-PEN-339/3-E27,Pendant Light 339-3,Electrical,PCS,7,92.00
ELE-PVC-CRO-4W,19MM Cross Box 4WAY,Electrical,PCS,61,0.70
"FIT-YG239R-SOC-MXF-3/8""X1/4""-BRA","Reduced Mxf Brass Socket 3/8""X1/4",Electrical,PCS,11,3.50
FRI-STA-TOYOGO-TYG775,Toyogo 4 IN 1 Durable Multi Use Stand,Other,SET,11,13.50
"GAR-SAW-MAR-14""",M'man Pruning Saw 2116,Outdoor & Garden,PCS,4,13.90
GRA-PVC-150MM,6 X 6 PVC Grating,Outdoor & Garden,PCS,30,2.50
IND-WIR-SQU-8#X24GX80',Square Wire Mesh 8 X 24G X 80,Electrical,COIL,3,199.00
JAC-BOT-CNN-R30TON,China Bottle Jack - 30 Ton,Lifting & Rigging,PCS,1,199.00
KGR-KIM-300ML-9215,300ML Kangaroo Kimtone 9215,Paint & Sundries,TIN,4,17.80
LOC-TRI-262,262 Tricycle Pad Lock,Locks & Security,DOZ,2,104.00
"NAI-CON-BLA-25""",1 Black Hardened Steel Concrete Nail,Fasteners & Fixings,BOX,21,2.90
"NAI-CON-GAL-1""-BOX",1 Galvanised Steel Nail- 1 KG,Fasteners & Fixings,BOX,28,13.80
NAI-SQU-SUP-038MM-500G,E. G Square Boat Nail 38MM - 500G,Fasteners & Fixings,PCK,16,5.30
O-RING-16-21-RED,O-ring 16-21 (red),Other,PCS,64,2.00
SAF-SHO-PCSL911-8/42#,Picasaf Sport Leisure Safety Shoe 911 8/42,Safety & Workwear,PAIR,2,112.00
SAF-SHO-PCSL911-9/43#,Picasaf Sport Leisure Safety Shoe 911 9/43,Safety & Workwear,PAIR,2,112.00
SHH-FIG-BRA-LIN-4X-100LB,Shuttle 4X Braided Line 100M (100LB) (dark Green),Fishing & Tackle,PCS,1,17.50
SWI-FLO-UKY2-4M,Chngia Floot Switch 4M,Electrical,PCS,8,16.98
TAP-SKC-M14X1.50,Skc Hand Tap M14 X 1.50,Plumbing,SET,1,45.70
TOO-DRV-KT107+Z100,"100MM (4""+6)107 King Top (+) Screw Driver",Fasteners & Fixings,PCS,19,3.90
TOO-DRV-KT150-,6 King Top (-) Screw Driver,Fasteners & Fixings,PCS,11,6.20
TOO-FIL-SLIM-STA-125MM,5 Slim Tapered File-carded (PCS),Hand Tools,PCS,15,11.20
BNW-BOL-HTM-M14-40MM,H/t Bolt - M 14 X 40MM,Fasteners & Fixings,PCS,43,1.70
BNW-BOL-SS304-M6-20MM,SS 304 Bolt - M6 X 20MM,Fasteners & Fixings,PCS,181,0.50
BRU-HAN-SW20,Nn Wire Wheel Brush - SW20,Electrical,PCS,6,6.70
CAR-WAX-RAT-REPELL,Natural Rodent Repellent Spray,Automotive,PCS,6,27.50
CLI-HOS-ORB-4X,Orbit Hose Clip No : 4X,Outdoor & Garden,PCS,18,3.00
"DOR-H&S-LEO-3""",Leon S/steel Hasp & STAPLE-3,Fasteners & Fixings,DOZ,1,53.90
DRI-BIT-116R,50MM Hitmax Diamond Core Bit,Power Tool Accessories,PCS,2,41.50
ELE-CON-SPR-25MM,Conduit Spring 25MM *70CM,Electrical,EA,4,14.30
"IND-IRON-BUSH-3/8""",Coller Iron Bush 3/8,Home Appliances,PCS,6,2.70
IND-VEN-HOS-AIR,Airbank 5M Flexible Duct 05,Building Materials,ROLL,1,193.00
JAC-BOT-CNN-R03TON,China Bottle Jack - 3.0 Ton,Lifting & Rigging,PCS,3,62.00
KGR-KIM-300ML-9212,300ML Kangaroo Kimtone 9212,Paint & Sundries,TIN,4,17.80
NAI-COM-75MM-20KG,3 Wire Nail,Fasteners & Fixings,BOX,5,114.00
"PAI-ROL-SET-4""X18""",Gold Pyramid 4 X 18 Paint Roller Set,Paint & Sundries,SET,18,3.90
SAF-LIG-PCBL966,Picasaf Baton Light 966,Safety & Workwear,PCS,8,22.50
SHH-FLOAT-FF50,"(1/2"") Plastic Float (2PCS/PCK)",Fishing & Tackle,PKT,10,1.60
SMR-TCT-HOL-SAW-28MM,Smr Tct Holesaw 28MM,Power Tool Accessories,PCS,3,26.50
SPR-RED,Spring Red,Fasteners & Fixings,PCS,184,0.50
SWI-SOC-EVB-318WSS-IP66,E'bright IP66 13A Weatherproof Socket,Electrical,PCS,1,41.50
TAP-SKC-M12X1.50,Skc Hand Tap M12 X 1.50,Plumbing,SET,1,38.50
TAP-SKC-M12X1.75,Skc Hand Tap M12 X 1.75,Plumbing,SET,1,39.50
TOO-DRV-KT300-,12 King Top (-) Screw Driver,Fasteners & Fixings,PCS,6,10.90
TOO-HAN-L-STA-998686493,1/2 L- Handle,Doors & Hardware,PCS,2,30.50
BNW-WAS-COM-06MM,Zinc Plated Washer 1/4,Fasteners & Fixings,KGS,33,11.50
BNW-WAS-COM-18MM,Zinc Plated Washer 3/4,Fasteners & Fixings,KGS,43,11.50
CLI-HOS-ORB-0X,Orbit Hose Clip No : 0X,Outdoor & Garden,PCS,36,2.00
DOR-RUB-SEAL-BRWN-BSDB100,Bossman Silicone Door Seal 100CM - Brown,Chemicals & Adhesives,ROLL,6,8.40
ENR-METAL-EMER-32,Enr Metal Emergency Beacon Light,Other,PCK,2,79.00
HOS-REL-EAG-6230#,Eagle H/duty Portable Hose Reel (6230 ),Fishing & Tackle,PCS,2,87.90
LEO-S/S-LOC-BOL-LB304-4,Leon 4 S/steel Lockble,Fasteners & Fixings,PCS,2,24.20
LOC-STA-827-426,827-420 3PC 50MM Sb Padlock Set,Locks & Security,PCS,1,248.00
LOC-TRI-264,264 Tricycle Pad Lock,Locks & Security,DOZ,1,194.00
MAS-COT-CHM,Cotton Head Mask,Other,PCS,13,9.90
"NAI-CON-GAL-2.1/2""-BOX",2-1/2 Galvanised Steel Nail- 1 KG,Fasteners & Fixings,BOX,27,12.50
"PIP-PVC-C-2""","2""(60MM) Class C X 6M PVC Pipe",Plumbing,LTH,10,56.90
SHH-FLOAT-FF125,"(1 1/4"") Plastic Float (2PCS/PCK)",Fishing & Tackle,PKT,6,2.00
SHH-FROG-3591011,3591011 Santec Flott Hopp 45MM 7G (mix Color),Fishing & Tackle,PCS,10,14.90
TAP-SKC-M10X1.25,Skc Hand Tap M10 X 1.25,Plumbing,SET,1,31.90
TOO-CUT-BOLW09,W09 Mini Bolt Cutter 200MM,Fasteners & Fixings,PCS,2,21.90
TOO-CUT-STA-992014564,10 (green) Aviation Snip-right,Hand Tools,PCS,3,64.00
TOO-DRV-KT200-,8 King Top (-) Screw Driver,Fasteners & Fixings,PCS,10,6.50
X-GUM-STA-9960GS10DT,4 X 0.45 Dual Temp Mini Glue Stick,Chemicals & Adhesives,PKT,3,21.90
BNW-BOL-HTM-M12-100MM,H/t Bolt - M 12 X 100MM,Fasteners & Fixings,PCS,36,2.10
BNW-BOL-HTM-M16-65MM,H/t Bolt - M 16 X 65MM,Fasteners & Fixings,PCS,27,2.50
"CUT-KNIFE-12""-KWONG",13 Kwong Knife,Abrasives & Cutting,PCS,4,37.90
"DOR-PUL-ALU-3""",3 Door Pull,Doors & Hardware,DOZ,8,8.30
"DOR-PUL-ALU-4""",4 Door Pull,Doors & Hardware,DOZ,6,11.10
FAS-SHE-EYE-RING-4#,4 Sheep Eye Ring (10PCS/PCK),Fasteners & Fixings,PCK,32,1.70
HOL-POR-E27,E27 Porcelin Holder Wire,Electrical,PCS,22,3.00
HOS-MAC-WAS-OUT-WPJ114-A,1 1/4 PVC Flexible Outlet Hose,Outdoor & Garden,ROLL,5,10.30
IND-GAL-WIR-PVC-0.6MM-1MM,Arrow Green PVC Coated Wire 0.6MM-1MMX18M,Electrical,ROLL,11,3.80
IND-GAL-WIR-PVC-COA-3MMX25KGS,PVC Coated Wire 3.00MM X 1KG,Electrical,KGS,88,10.50
IND-SCO-WOO-501,501 Wooden Handle Shovel Head (PCS),Doors & Hardware,PCS,4,14.90
IND-WIR-MES-2X2X3'X15GX100',Wire Mesh 2 X 2 X 3 X 15G X 100,Electrical,ROLL,3,184.00
LEO-SUS304-MB-LSSB201,Leon Sus 304 Bibtap,Plumbing,PCS,1,51.90
M-TP-SC-AG002,Stop Cock AG002,Plumbing,NOS,1,59.50
MET-WAT-GK,Water Meter 1/2 - Gk,Other,PCS,1,183.00
"MIDDY-OUTLET-4""-WHT",Middy: 4 Outlet (white),Other,PCS,8,21.50
NUM-60MM-6,Acp Numbering 60MM - 6,Signage & Numbering,PCS,3,8.00
RIG-SHA-GAL-06MM,Galvanised D-shackle 06 MM,Lifting & Rigging,PCS,27,1.30
SHH-SPOOL-105,Fishing Spool HP-105,Fishing & Tackle,PCS,6,2.20
SHH-SWIVEL-NO.2,Nickel Swivel No. 2,Fishing & Tackle,PKT,3,5.30
"SPO-WAS-2""",2 Washing Sponge,Other,PCS,90,1.60
SWI-SOC-ULT-M000W,Ultra 1 GANG Blank Plate-white (M000W),Electrical,PCS,8,4.60
TAP-SKC-M08X1.50,Skc Hand Tap M08 X 1.50,Plumbing,SET,1,35.70
TOO-DRV-SET-APS355,Arrow Electronics Bit Driver Set,Power Tools,SET,3,22.50
TOO-ELE-TES-BRA,Brass Test Pen (yellow Card),Power Tools,PCS,5,9.80
TOO-FIL-SLIM-STA-160MM,6 Slim Tapered File-carded,Hand Tools,PCS,12,12.90
X-FLO-MOC-KV945,"Kv 945 12""X12 Homotiles",Power Tools,PCS,1,4.80
X-FLO-MOC-KV951,12 X 12 Salto Guocera Tiles,Power Tools,PCS,1,3.50
BAT-BOSSMAN-20V,Bossman Economic Series 4.0AH 20V Battery,Electrical,PCS,4,132.00
BNW-BOL-HTM-M08-30MM,H/t Bolt - M 08 X 30MM,Fasteners & Fixings,PCS,170,0.40
FIR-HOO-31150,Fire Extinguisher Bracket,Safety & Workwear,PCS,36,3.90
"FIT-SS233-PLU-3/4""-SUS304",SS Square Plug 3/4,Electrical,PCS,8,4.90
GAR-SHE-R'KEY-701,R'key Long Snip Gardening Pruner - 701,Hand Tools,PCS,17,7.50
IND-WIR-MES-181819-LTH,Wire Mesh 3/4 X 3/4 X 3 X 19G,Electrical,ROLL,3,179.00
LOC-BCK-SSS-3PCS,Buick Keyalike Padlock 50MM 3PCS,Locks & Security,PCK,1,169.00
MEA-TAP-STE-2067#-30M,M'man 30M Steel Tape 2067 - 30M,Hand Tools,PCS,4,42.90
"NAI-CON-GAL-3""-BOX",3 Galvanised Steel Nail- 1 KG,Fasteners & Fixings,BOX,27,12.50
"NAI-LOS-HEA-1.1/2""-500G",1 1/2 Lost HD Nails 500G,Fasteners & Fixings,PCK,10,5.90
O-RING-27-30-RED,O-ring 27-30 (red),Other,PCS,57,3.00
RIG-NIP-38MM,K. C. Nipple 38 MM,Lifting & Rigging,PCS,5,4.50
SHH-FROG-3591012,3591012 Santec Flott Hopp 40MM 8.4G (mix Color),Fishing & Tackle,PCS,9,14.90
SHH-HOOK-HOLDER-SHH100,Yes Hook Holder 25CM-YHH25,Fishing & Tackle,PCS,1,12.90
SMR-TCT-HOL-SAW-20MM,Smr Tct Holesaw 20MM,Power Tool Accessories,PCS,4,18.90
"SPO-WAS-5""X8""X1.5""",Sponge 5 X 8 X 1.5,Other,PCS,56,2.50
SWI-CON-PVC-15A,Sjp 15A 12MM PVC Connector,Electrical,LTH,19,2.90
TOO-CUT-STA-992014562,10 (red) Aviation Snip-left,Hand Tools,PCS,3,63.00
TOO-ELE-STR-WS104,Tool Wire Striper,Electrical,EA,2,21.50
TOO-ELE-TES-PEN-SP9810,Brass Head Colours Test Pen,Power Tools,PCS,16,3.50
TOO-HOK-TIE-GD250,Gd Tie Hooks 250MM,Power Tools,PCS,7,7.50
TOR-ENE-HDD-6V,Heavy Duty Dolphin - 6V,Other,PCK,2,68.80
ABR-PAP-RIK-240#,Riken White Sandpaper 240,Abrasives & Cutting,PCS,95,1.90
APR-NKS-PVC-MSHGPYA-0001,Nks PVC Yellow Apron,Safety & Workwear,PCS,9,14.20
BNW-BOL-HTM-M16-100MM,H/t Bolt - M 16 X 100MM,Fasteners & Fixings,PCS,18,4.30
CON-CAB-BOO-500AMP,Gd Booster Cable 500A,Electrical,PCS,12,33.50
"DIG-CAL-6""-6158",Mii Digital Caliper 6,Hand Tools,PCS,2,95.00
"DOR-FLU-SGD-35612""",12 SS St. Guchi Flush Bolt SGDB-35612,Fasteners & Fixings,PCS,1,42.30
"DOR-HIN-STE-5/8""",Steel HINGES-5/8,Doors & Hardware,PCS,2,2.00
DRI-MIX-SDS-PAI,20 Asuma Putty & Paint Mixer BAR,Paint & Sundries,PCS,3,20.50
"FAS-SCR-TAP-CSK-8#3/8""-PCK",8 X3/8 Csk Self Tapping Screw-flat Head (20PCS/PCK),Fasteners & Fixings,PCK,40,1.30
"FAS-SCR-TAP-PAN-8#1.1/4""",8 X1-1/4 Ph Self Tapping Screw-pan Head (20PCS/PCK),Fasteners & Fixings,PCK,15,2.60
"FIT-SS375-TEE-1/2""",304 Mxfxm Tee W/flex Nut 1/2,Fasteners & Fixings,PCS,4,8.40
"FIT-YG225-BUSH-1/2""X3/8""-BRA",Brass Bushing 1/2 X 3/8,Plumbing,PCS,12,3.00
GAR-CUT-ROP-RAM,Rambutan Cutter Rope,"Rope, Chain & Netting",PCS,8,21.20
GRA-CUT-BLA-35590,14 Tanaka Square Brush Culter,Outdoor & Garden,PCS,3,13.90
IND-GAL-WIR-PVC-1.1MM-1.4MM,Arrow Green PVC Coated Wire 1.1MM-1.4MMX30M,Electrical,ROLL,5,7.50
JAC-BOT-CNN-6T,6T Bottle Jack-cn,Automotive,PCS,2,87.50
MAN-COV-BNH,18 X 24 Bnh Rectangular Polythene Manhole Cover,Plumbing,PCS,4,119.00
O-RING-12-15,O-ring 12-15,Other,PCS,56,1.50
O-RING-27-30,O-ring 27-30,Other,PCS,56,3.00
PAI-SPR-KIMLAC-9611,Kimlac Brand Spray Paint 9611,Paint & Sundries,TIN,3,22.90
"PIP-UPVC-4514-6""",6 (160MM) 4514 X 6M Upvc Pipe,Plumbing,MTR,13,39.50
PVC-STRAPPING-BLACK,PVC Strapping Black,Packaging,KGS,11,12.90
ROD-CUR,Curtain Rod 65 Fts,Curtains & Blinds,ROLL,6,29.90
SHH-SPOOL-104,Fishing Spool HP-104,Fishing & Tackle,PCS,7,1.80
SMR-TCT-HOL-SAW-26MM,Smr Tct Holesaw 26MM,Power Tool Accessories,PCS,3,23.90
SWI-PLU-GCE-128C-BLU,Gce 128C 13A Fuse Plugtop-blue,Electrical,PCS,1,4.70
SWI-PLU-GCE-128C-GRE,Gce 128C 13A Fuse Plugtop-green,Electrical,PCS,1,4.70
TAP-SKC-M06X1.00,Skc Hand Tap M06 X 1.00,Plumbing,SET,2,19.90
TOO-CHI-FLAT,12 Flat Chisel,Hand Tools,PCS,15,11.50
TOO-CLA-F-ATB120X600,24 X 120MM Arrow F Type Wood Clamp,Hand Tools,PCS,3,61.90
TOO-HEX-WRE-1.5MM-10MM,Sunmoon Hex Wrench,Hand Tools,SET,1,11.90
WEL-HOL-BUT-600AMP,Butbro Welding Holder - 600 Amp,Welding,PCS,6,24.90
X-CUT-DIS-26172,"Br 6412 4""X1.0MM Green Cutting Disc",Abrasives & Cutting,PCS,10,1.30
ABR-PAP-STAR-180#,Three Star Sandpaper 180,Abrasives & Cutting,PCS,105,1.90
BLI-HSS-HOL-SAW-13MM,Navato Hole Saw Cutter 13MM,Power Tool Accessories,PCS,5,10.90
CAB-LUG-04-6,Cable Lug 4-6 (10PCS/PCK),Electrical,PCK,8,4.90
CAR-TYRE-SHI-SHA-TWIN-PCK-500ML,Aa Car Care Tyre Shine + Wash Shampoo (twin Pack) 500ML,Automotive,PCS,7,20.90
CUT-PVC-BLK-HAN-99003,PVC Knife Handle (black),Doors & Hardware,PCS,21,2.20
CUT-VEG-N8003,Thumb Vegetable Cutter Gloves Large,Abrasives & Cutting,PCS,37,3.50
DRI-BIT-116E,14MM Hitmax Diamond Core Bit,Power Tool Accessories,PCS,6,10.50
DRI-CER-BLI-08MM(+),Blimax Multi Ceramic Cross Drill Bit - 8MM (+),Power Tool Accessories,PCS,6,10.50
DRI-HSS-TWI-05MM,Blimax Hss Twist Drill BIT-3/16,Power Tool Accessories,PCS,21,1.50
FAS-RIV-PAT-3/16X1/2-PCK,Blind Rivet: Jaguar 3/16 X 1/2 (20PCS/PCK),Fasteners & Fixings,PCK,26,2.20
FLO-MOC-DAD06,"12""X12 Sand Storm Grey Guocera Floor Tiles",Building Materials,PCS,3,4.30
KGR-KIM-300ML-9213,300ML Kangaroo Kimtone 9213,Paint & Sundries,TIN,4,17.80
MDD-CON-MALE-RED-1,Male Disconnects - Red (1.5MM) (10PCS/PCK),Electrical,PCK,2,6.50
"NAI-LOS-HEA-1.1/2""-200G",1 1/2 Lost HD Nails 200G,Fasteners & Fixings,PCK,23,3.20
PLA-BAG-8X12X1KG,8 X 12 X 1KG Hd/roll,Packaging,ROLL,9,11.60
POL-HAR-NYL-JM-665A-37~38MM,Harvesting Palm Oil Clip 1-1/2,Other,PCS,2,5.20
"SANDEX-VEL-SAN-4""-240#","Sandex 4 Velcro Sanding Disc, 240",Abrasives & Cutting,PCK,27,5.90
SHH-HOOK-HOLDER-YHH20,Yes Hook Holder 20CM-YHH20,Fishing & Tackle,PCS,1,11.90
TOO-CHI-STA-25MM,"1""/25MM Dynagrip Wood Chisel",Hand Tools,PCS,5,31.50
TOO-DRV-2WAY,K 2WAY Screw Driver,Fasteners & Fixings,PCS,20,1.90
TOO-HAN-SPA-T10MM,T Handle Spanner 10MM,Hand Tools,PCS,3,6.70
TOO-RUL-STE-300,Steel Angle Square 12,Power Tools,PCS,10,5.50
VAL-BAL-CNN-38MM,Steel Ball Valve - Cnn 38 MM,Plumbing,PCS,2,28.90
VAL-BAL-MIN-BV3WF,Sanwa 3 Way Mini Ball Valve 1/2 F/m/m,Plumbing,PCS,14,27.80
"ALUM-ROU-20'X1.1/2""",Na X 20 X 1 1/2 Round Tube,Building Materials,PCS,2,82.00
BAT-ENE-LIT-2032,Energizer Lithium 2032,Electrical,PCS,27,9.90
BNW-BOL-HTM-M12-70MM,H/t Bolt - M 12 X 70MM,Fasteners & Fixings,PCS,46,1.50
CEI-COR-C255`,C255 Cornices,Building Materials,PCS,1,9.50
CEI-COR-C313`,C313 Cornices,Building Materials,PCS,1,9.50
CEI-COR-C314`,C314 Cornices,Building Materials,PCS,1,9.50
CHI-BIR-CUP,Bird Cup,Other,PCS,46,2.90
CLI-BAT-CLI-0025AMP,L/duty Battery Clip 25AMP,Electrical,SET,13,2.50
DOR-LOC-MOR-KINGKU,Kingku 45MM X 85MM SS Mortise Lock Case,Locks & Security,PCS,2,69.50
FIT-GAL-CAP-38MM,Galvanised Cap (301) 38MM,Plumbing,PCS,9,6.70
"FIT-HDPE-NIP-1""X1""",HDPE Nipple 1 X 1,Plumbing,PCS,32,1.20
"FIT-SS239R-SOC-REC-MXF-3/4""-SUS304",SS Mxf Reducing Socket 3/4,Electrical,PCS,9,3.50
FLOAT-CT-ACV20,3/4 Cotta Automatic Control Valve,Plumbing,PCS,12,33.90
HHD-CIS-LOW-3.0G-M0625,3.0G Plastic L/l Cistern Fitting Techplas Elegen,Plumbing,SET,10,52.90
