item_code,uom,display_name,category,stock_qty,price_myr,priority_score,priority_tier,detected_brand,detected_model,suggested_family_key,family_listing_count,candidate_page_url,candidate_image_url,source_owner,rights_status,match_confidence,review_status,image_url,local_asset_path,checksum,notes
NAI-FEL-SUP-38MM-500G,PKT,E. G Felt Nail 38MM - 500G,Fasteners & Fixings,24,5.20,41.9,3,,,unbranded:e-g-felt-nail,4,,,,pending,,pending,,,,
NUM-60MM-5,PCS,Acp Numbering 60MM - 5,Signage & Numbering,5,8.00,41.9,3,,,unbranded:acp-numbering-5,2,,,,pending,,pending,,,,
NUM-60MM-C,PCS,Acp Alphabet 60MM - C,Signage & Numbering,5,8.00,41.9,3,,,unbranded:acp-alphabet-c,2,,,,pending,,pending,,,,
"NYLON-MAN-HAT-17""",PCS,17 Thai Nylon Man Hat,Other,17,14.90,41.9,3,,,unbranded:17-thai-nylon-man-hat,1,,,,pending,,pending,,,,
RIG-TUR-06MM,PCS,Galvanised Turnbuckle 06MM,Lifting & Rigging,27,1.50,41.9,3,,,unbranded:galvanised-turnbuckle,6,,,,pending,,pending,,,,
RIG-TUR-10MM,PCS,Galvanised Turnbuckle 10MM,Lifting & Rigging,14,2.70,41.9,3,,,unbranded:galvanised-turnbuckle,6,,,,pending,,pending,,,,
SAF-SHO-PCSL911-10/44#,PAIR,Picasaf Sport Leisure Safety Shoe 911 10/44,Safety & Workwear,3,112.00,41.9,3,,,unbranded:picasaf-sport-leisure-safety-shoe-911-10-44,1,,,,pending,,pending,,,,
SAF-SHO-PCSL911-6/39#,PAIR,Picasaf Sport Leisure Safety Shoe 911 6/39,Safety & Workwear,3,112.00,41.9,3,,,unbranded:picasaf-sport-leisure-safety-shoe-911-6-39,1,,,,pending,,pending,,,,
SAF-SHO-PCSL911-7/41#,PAIR,Picasaf Sport Leisure Safety Shoe 911 7/41,Safety & Workwear,3,112.00,41.9,3,,,unbranded:picasaf-sport-leisure-safety-shoe-911-7-41,1,,,,pending,,pending,,,,
SHH-HOOK-12146BN-2,PKT,No. 2 Hytac Hook 16'S,Fishing & Tackle,6,3.20,41.9,3,,12146BN,unbranded:no-2-hytac-hook-16-s,1,,,,pending,,pending,,,,
SHH-HOOK-9255SS-4/0,PKT,Eupro Octopus S/s Hook 4/0 (8'S),Fishing & Tackle,2,10.90,41.9,3,,9255SS,unbranded:eupro-octopus-s-s-hook-4-0-8,1,,,,pending,,pending,,,,
SHH-SPE-FIS-FS603,PCS,Fish Spears (3PRONGS)/8105,Fishing & Tackle,2,10.90,41.9,3,,3PRONGS,unbranded:fish-spears-3prongs-8105,1,,,,pending,,pending,,,,
SWI-SOC-ELE-E000B,PCS,Elegance 1 GANG Blank Plate-black (E000B),Electrical,7,12.30,41.9,3,,E000B,unbranded:elegance-1-gang-blank-plate-e000b,1,,,,pending,,pending,,,,
TOO-DRV-KT107+Z125,PCS,"125MM (5""+6)107 King Top (+) Screw Driver",Fasteners & Fixings,28,4.10,41.9,3,,,unbranded:5-6-107-king-top-screw-driver,2,,,,pending,,pending,,,,
TOO-DRV-KT250+,PCS,10 King Top (+) Screw Driver,Fasteners & Fixings,10,10.50,41.9,3,,,unbranded:10-king-top-screw-driver,2,,,,pending,,pending,,,,
TOO-PLI-CIR-STA-84271,PCS,7 Circlip Pliers- Straight Ext,Power Tools,2,49.60,41.9,3,,,unbranded:7-circlip-pliers-straight-ext,1,,,,pending,,pending,,,,
TOO-SPA-BEN-BLK-06MM,LGHT,BAR Bender: (m) Black 1/4,Power Tools,8,10.50,41.9,3,,,unbranded:bar-bender-m-1-4,1,,,,pending,,pending,,,,
X-HHD-FLU-M0676/L100W-50MM,PCS,Techplas Liftup Outlet Valve White Lever,Plumbing,4,22.90,41.9,3,,L100-W,unbranded:techplas-liftup-outlet-valve-lever,1,,,,pending,,pending,,,,
BNW-BOL-HTM-M10-100MM,PCS,H/t Bolt - M 10 X 100MM,Fasteners & Fixings,78,1.50,41.8,3,,,unbranded:h-t-bolt-m-10-x,10,,,,pending,,pending,,,,
BNW-BOL-HTM-M14-65MM,PCS,H/t Bolt - M 14 X 65MM,Fasteners & Fixings,50,2.40,41.8,3,,,unbranded:h-t-bolt-m-14-x,9,,,,pending,,pending,,,,
"BNW-WAS-COM-5/16""",KGS,Zinc Plated Washer 5/16,Fasteners & Fixings,53,11.50,41.8,3,,,unbranded:zinc-plated-washer-5-16,1,,,,pending,,pending,,,,
CAB-PVC-FLE-CON-20MM-ECO,MTR,20MM PVC Flexible Conduit - Black 40M (kancil),Electrical,99,1.50,41.8,3,,,unbranded:pvc-flexible-conduit-kancil,2,,,,pending,,pending,,,,
CLI-HOS-ORB-000,PCS,Orbit Hose Clip No : 000,Outdoor & Garden,66,1.40,41.8,3,,,unbranded:orbit-hose-clip-no-000,1,,,,pending,,pending,,,,
DOR-RUB-SEA-6501,PCS,6501 PVC Rubber Door Seal,Doors & Hardware,7,11.90,41.8,3,,,unbranded:6501-pvc-rubber-door-seal,1,,,,pending,,pending,,,,
FAS-RIV-PAT-5/32X3/8-PCK,PCK,Blind Rivet: Jaguar 5/32 X 3/8 (20PCS/PCK),Fasteners & Fixings,24,1.70,41.8,3,,20PCS/PCK,unbranded:blind-rivet-jaguar-5-32-x-3-8,2,,,,pending,,pending,,,,
FIT-HDPE-SOC-25MMX20MM,PCS,HDPE Coupler Reducing (socket) 25MM X 20MM,Plumbing,30,2.90,41.8,3,,,unbranded:hdpe-coupler-reducing-socket-x,2,,,,pending,,pending,,,,
FLO-MOC-J3030,PCS,J3030 30X30CM,Flooring,6,3.30,41.8,3,,J3030,unbranded:j3030-30x30cm,1,,,,pending,,pending,,,,
GAR-RAK-PVC-2022,PCS,PVC Garden Rake Head 2022,Outdoor & Garden,14,6.20,41.8,3,,,unbranded:pvc-garden-rake-head-2022,1,,,,pending,,pending,,,,
RAI-COA-PON-1020L-GRE,PCS,0.10MM Heavt Vinyl Poncho Raincoat - Green,Curtains & Blinds,23,9.20,41.8,3,,,unbranded:heavt-vinyl-poncho-raincoat,1,,,,pending,,pending,,,,
SAF-COA-NET-RED,PCS,Netting Vest Coat (mesh Fabric) Red,"Rope, Chain & Netting",35,5.70,41.8,3,,,unbranded:netting-vest-coat-mesh-fabric,1,,,,pending,,pending,,,,
"SIN-FLE-PVC-OUT-1.1/4""",PCS,Corsa Flexible Hose Pipe - 1.1/4 (350-800MM),Plumbing,14,4.90,41.8,3,,350-800MM,unbranded:corsa-flexible-hose-pipe-1-1-4-350,1,,,,pending,,pending,,,,
SWI-T/BOX-504B,SET,Extension Box Sp PP100-540B,Electrical,3,21.90,41.8,3,,PP100-540B,unbranded:extension-box-sp-pp100-540b,1,,,,pending,,pending,,,,
TAP-SKC-M18X2.00,SET,Skc Hand Tap M18 X 2.00,Plumbing,1,68.50,41.8,3,,M18,unbranded:skc-hand-tap-m18-x-2-00,1,,,,pending,,pending,,,,
VAL-CAB-CSK12A,UNIT,Cabana Stop Valve 1/2,Plumbing,1,81.00,41.8,3,,CSK12A,unbranded:cabana-stop-valve-1-2,1,,,,pending,,pending,,,,
WIR-BRC-601X30M,ROLL,610 X 30M Welded MS Grill,Other,2,142.00,41.8,3,,,unbranded:610-x-welded-ms-grill,1,,,,pending,,pending,,,,
X-PLA-BAG-W1000-1822,PCK,18 X 22 X 500G Tbag White Aa,Power Tools,12,6.50,41.8,3,,,unbranded:18-x-22-x-tbag-aa,1,,,,pending,,pending,,,,
X-PUM-HAN-SDSF8818B,PCS,Hand Pump - SF8818B,Pumps & Water,1,7.20,41.8,3,,SF8818B,unbranded:hand-pump-sf8818b,1,,,,pending,,pending,,,,
ABR-PAP-SWA-0150,SHT,Swallow Abrasive Sand Paper 150,Abrasives & Cutting,124,1.90,41.7,3,,,unbranded:swallow-abrasive-sand-paper-150,1,,,,pending,,pending,,,,
BNW-BOL-HTM-M12-75MM,PCS,H/t Bolt - M 12 X 75MM,Fasteners & Fixings,71,1.70,41.7,3,,,unbranded:h-t-bolt-m-12-x,13,,,,pending,,pending,,,,
CAB-LUG-400AMP,PCK,Cable Lug (white) 400AMP 2PCS/PCK,Electrical,9,7.90,41.7,3,,400AMP,unbranded:cable-lug-400amp-pck,1,,,,pending,,pending,,,,
CAN-JER-4203,PCS,3 Gallon Jerrycan,Housewares,9,26.90,41.7,3,,,unbranded:3-gallon-jerrycan,1,,,,pending,,pending,,,,
CHA-GAL-9MM,KGS,Galv Short Link Chain 3/8,"Rope, Chain & Netting",19,11.90,41.7,3,,,unbranded:galv-link-chain-3-8,1,,,,pending,,pending,,,,
CHI-15105-50,PCS,Sds Max Shank Spade Chisel 18X280X50MM,Power Tool Accessories,4,14.90,41.7,3,,18X280X50MM,unbranded:sds-max-shank-spade-chisel-18x280x50mm,1,,,,pending,,pending,,,,
CUT-PIP-TUB-STA-3-16MM-998493033,PCS,1/8 (3MM) - 5/8 (16MM) Tubing Cutter,Abrasives & Cutting,8,26.50,41.7,3,,,unbranded:1-8-5-8-tubing-cutter,1,,,,pending,,pending,,,,
FAS-SCR-COA-M6040,PCS,Sr Coach Screw M6 X 40MM,Fasteners & Fixings,268,0.30,41.7,3,,,unbranded:sr-coach-screw-m6-x,5,,,,pending,,pending,,,,
FIT-UPVC-BEN-ELB-45-40MM,PCS,U-pvc Bend (elbow) 40MM 1-1/2 45-DEG,Plumbing,25,2.50,41.7,3,,45-DEG,unbranded:u-pvc-bend-elbow-1-1-2-45,1,,,,pending,,pending,,,,
"FIT-YG237-SOC-3/8""-BRA",PCS,Brass Equal Socket 3/8,Electrical,16,3.60,41.7,3,,YG237,unbranded:brass-equal-socket-3-8,1,,,,pending,,pending,,,,
GAS-ROL-HH390,PCS,4 Wheel Plastic Gas Cylinder Stand,Locks & Security,15,19.90,41.7,3,,,unbranded:4-wheel-plastic-gas-cylinder-stand,1,,,,pending,,pending,,,,
GAS-ROL-WK-PP9628-R5,PCS,5 Wheel Plastic Gas Cylinder Stand,Locks & Security,13,21.90,41.7,3,,,unbranded:5-wheel-plastic-gas-cylinder-stand,1,,,,pending,,pending,,,,
HOS-HOLG-HC-100,PCS,Gardenu 100 Garden Hose Bracket,Outdoor & Garden,5,16.50,41.7,3,,,unbranded:gardenu-100-garden-hose-bracket,1,,,,pending,,pending,,,,
IND-CEM-750G-BLA,CAN,750G Scin-flex Tile Grout 300(BLACK),Chemicals & Adhesives,7,12.50,41.7,3,,,unbranded:scin-flex-tile-grout-300,1,,,,pending,,pending,,,,
JAC-BOT-CNN-R10TON,PCS,China Bottle Jack - 10 Ton,Lifting & Rigging,3,93.00,41.7,3,,,unbranded:china-bottle-jack-10-ton,1,,,,pending,,pending,,,,
LIQ-MOL-HAN-WAS-300G,CAN,HANDWASCHPASTE-300G,Other,3,7.90,41.7,3,,HANDWASCHPASTE-300G,unbranded:handwaschpaste,1,,,,pending,,pending,,,,
"MAX-CRV-CAB-CUTTER-24""",PCS,Blimax Bolt Cutter - BBC600/24,Fasteners & Fixings,1,75.00,41.7,3,,BBC600/24,unbranded:blimax-bolt-cutter-bbc600-24,1,,,,pending,,pending,,,,
NUM-80MM-0,PCS,Venus Home Numbering 80MM - 0,Signage & Numbering,3,12.60,41.7,3,,,unbranded:venus-home-numbering-0,2,,,,pending,,pending,,,,
PAI-BRU-NIP-TR832N,PCS,1 Synthetic Paint Brush 750,Paint & Sundries,16,5.50,41.7,3,,,unbranded:1-synthetic-paint-brush-750,1,,,,pending,,pending,,,,
PAI-TIG-75ML-GRN,PCS,75ML Tiger G. P (apple Green) - 6639,Paint & Sundries,12,8.50,41.7,3,,,unbranded:tiger-g-p-apple-6639,1,,,,pending,,pending,,,,
SAF-SLI-GLO-5TON6M,LGTH,Webbing Sling (glolift) 125MM 5 Ton X 6M,Lifting & Rigging,3,88.00,41.7,3,,,unbranded:webbing-sling-glolift-5-ton-x,1,,,,pending,,pending,,,,
SHH-HOOK-10829BL-NO.22,PKT,Eupro Fishing Hook No. 22 (5PC),Fishing & Tackle,5,3.90,41.7,3,,10829BL,unbranded:eupro-fishing-hook-no-22,1,,,,pending,,pending,,,,
SHH-HOOK-10829BL-NO.24,PKT,Eupro Fishing Hook No. 24 (4PC),Fishing & Tackle,5,3.90,41.7,3,,10829BL,unbranded:eupro-fishing-hook-no-24,1,,,,pending,,pending,,,,
SPR-BID-06093,SET,Ets 302 Elise Toilet Sprayer Set,Bathroom,1,25.30,41.7,3,,,unbranded:ets-302-elise-toilet-sprayer-set,1,,,,pending,,pending,,,,
SUNNY-HOSE-5090,MTR,PVC Sunny Hose - 50MM X 2 BAR X 90M,Outdoor & Garden,25,3.90,41.7,3,,,unbranded:pvc-sunny-hose-x-2-bar-x,1,,,,pending,,pending,,,,
"TIE-CAB-BLA-4""",PKT,4 Black Cable Tie (20PCS/PCK),"Rope, Chain & Netting",15,1.60,41.7,3,,20PCS/PCK,unbranded:4-cable-tie-pck,1,,,,pending,,pending,,,,
"TOO-EXT-BAR-STA-12MM-10""",PCS,1/2 Extension Bars 252MM/10,Electrical,2,35.70,41.7,3,,252MM/10,unbranded:1-2-extension-bars-10,1,,,,pending,,pending,,,,
WAL-FOL-DRY-RAC-1336,SET,R'key Folding Drying Rack - 1336,Housewares,2,199.00,41.7,3,,,unbranded:r-key-folding-drying-rack-1336,1,,,,pending,,pending,,,,
ABR-PAP-SWA-0600,SHT,Swallow Abrasive Sand Paper 600,Abrasives & Cutting,121,1.90,41.6,3,,,unbranded:swallow-abrasive-sand-paper-600,1,,,,pending,,pending,,,,
ABR-PAP-SWA-1000,SHT,Swallow Abrasive Sand Paper 1000,Abrasives & Cutting,109,2.00,41.6,3,,,unbranded:swallow-abrasive-sand-paper-1000,1,,,,pending,,pending,,,,
"ACE-NUTS-1/2""X38MM",PCS,"Ace Brand Bsw Hexagon Long Nuts LN-1/2""X38MM",Fasteners & Fixings,27,2.10,41.6,3,,LN-1/2,unbranded:ace-brand-bsw-hexagon-nuts-ln-1-2,1,,,,pending,,pending,,,,
BAT-ENE-REC-2AAA-DOLP22,PACK,Evr Dolphin Pico,Electrical,29,20.90,41.6,3,,,unbranded:evr-dolphin-pico,1,,,,pending,,pending,,,,
BNW-BOL-HTM-M12-55MM,PCS,H/t Bolt - M 12 X 55MM,Fasteners & Fixings,87,1.50,41.6,3,,,unbranded:h-t-bolt-m-12-x,13,,,,pending,,pending,,,,
BRO-HAN-GS2212,PCS,22 X 1.2 S/steel Broom Stick W End Cap,Housewares,19,11.90,41.6,3,,,unbranded:22-x-1-2-s-steel-broom-stick,1,,,,pending,,pending,,,,
CLI-HOS-ORB-1,PCS,M'man Hose Clip No : 1,Outdoor & Garden,44,1.90,41.6,3,,,unbranded:m-man-hose-clip-no-1,1,,,,pending,,pending,,,,
"CUT-DIS-AKODA-4""-A6",PCS,Akoda 4 Diamond Blade Thin Turbo A6,Abrasives & Cutting,6,36.80,41.6,3,,,unbranded:akoda-4-diamond-blade-thin-turbo-a6,1,,,,pending,,pending,,,,
CUT-DIS-HIT-FLE-4X6MM,PCS,4 Hitachi Flexible Disc,Abrasives & Cutting,46,3.90,41.6,3,,,unbranded:4-hitachi-flexible-disc,1,,,,pending,,pending,,,,
CUT-FLA-TAI-A120100,PCS,Tailin Flap Discs A120,Abrasives & Cutting,2,8.20,41.6,3,,A120,unbranded:tailin-flap-discs-a120,1,,,,pending,,pending,,,,
"DOR-FLU-SGD-36606""",PCS,6 SS St. Guchi Flush Bolt,Fasteners & Fixings,3,23.50,41.6,3,,SGDB-36606,unbranded:6-ss-st-guchi-flush-bolt,1,,,,pending,,pending,,,,
DRI-UNI-26107(8),PCS,Br 6200 8MM Universal Drills (4 Flures),Power Tool Accessories,6,19.90,41.6,3,,,unbranded:br-6200-universal-drills-4-flures,4,,,,pending,,pending,,,,
ELE-PVC-NUT-TC3X10,PCS,Umc 3 X10 PVC Nut Box,Fasteners & Fixings,17,3.00,41.6,3,,X10,unbranded:umc-3-x10-pvc-nut-box,1,,,,pending,,pending,,,,
FAS-RIV-PAT-5/32X1/2-PCK,PCK,Blind Rivet: Jaguar 5/32 X 1/2 (20PCS/PCK),Fasteners & Fixings,23,1.70,41.6,3,,20PCS/PCK,unbranded:blind-rivet-jaguar-5-32-x-1-2,2,,,,pending,,pending,,,,
FAS-SCR-COA-M6070,PCS,Sr Coach Screw M6 X 70MM,Fasteners & Fixings,221,0.50,41.6,3,,,unbranded:sr-coach-screw-m6-x,5,,,,pending,,pending,,,,
FAS-SCR-DS525HW-MET-PCK,PCK,10 X 1 Self Drilling Screw (50PCS/PCK),Fasteners & Fixings,7,9.50,41.6,3,,50PCS/PCK,unbranded:10-x-1-self-drilling-screw-pck,1,,,,pending,,pending,,,,
"FIT-HDPE-ADA-FEM-25MMX1/2""",PCS,HDPE Adaptor Female 25MMX1/2,Plumbing,24,2.20,41.6,3,,25MMX1/2,unbranded:hdpe-adaptor-female-25mmx1-2,1,,,,pending,,pending,,,,
"FIT-YG239R-SOC-MXF-1/2""X3/8""-BRA",PCS,"Reduced Mxf Brass Socket 1/2""X3/8",Electrical,13,4.20,41.6,3,,X3/8,unbranded:reduced-mxf-brass-socket-1-2-x3-8,1,,,,pending,,pending,,,,
"FIT-YG239R-SOC-MXF-3/4""X1/2""-BRA",PCS,"Reduced Mxf Brass Socket 3/4""X1/2",Electrical,9,5.80,41.6,3,,X1/2,unbranded:reduced-mxf-brass-socket-3-4-x1-2,1,,,,pending,,pending,,,,
MOP-CN-YA-8744,SET,Chenillie Rotatable Mop W/telescopic Poles 8744,Housewares,14,15.90,41.6,3,,,unbranded:chenillie-rotatable-mop-w-telescopic-poles-8744,1,,,,pending,,pending,,,,
"NAI-CON-GAL-3/4""-BOX",BOX,3/4 Galvanised Steel Nail- 1 KG,Fasteners & Fixings,40,12.90,41.6,3,,,unbranded:3-4-galvanised-steel-nail,1,,,,pending,,pending,,,,
NUM-80MM-I,PCS,Acp Alphabet 80MM - I,Signage & Numbering,3,12.60,41.6,3,,,unbranded:acp-alphabet-i,2,,,,pending,,pending,,,,
"PIP-PVC-3506-2""",MTR,"2""(60MM) Class 3506 X 6M PVC Pipe",Plumbing,20,7.50,41.6,3,,,unbranded:2-class-3506-x-pvc-pipe,1,,,,pending,,pending,,,,
SAF-SHO-AVV-41#,PAIR,Avvio Safety Shoe 41/7,Safety & Workwear,2,145.00,41.6,3,,,unbranded:avvio-safety-shoe-41-7,1,,,,pending,,pending,,,,
SAF-SLI-GLO-1TON2M,LGTH,Webbing Sling (glolift) 25MM 1 Ton X 2M,Lifting & Rigging,3,10.30,41.6,3,,,unbranded:webbing-sling-glolift-1-ton-x,2,,,,pending,,pending,,,,
SHH-FROG-SET-Y24A,PCS,Y24A Fishing Tackle,Fishing & Tackle,3,6.40,41.6,3,,Y24A,unbranded:y24a-fishing-tackle,1,,,,pending,,pending,,,,
SHH-LEAD-CHAIN-0.25 3/4 7',PCS,0.30 3/4 7 N. M. C. N (lead Chain) (shl),"Rope, Chain & Netting",1,269.00,41.6,3,,,unbranded:0-30-3-4-7-n-m-c,1,,,,pending,,pending,,,,
"SHH-LEAD-CHAIN-0.25 3/4"" 8'",SET,0.25 3/4 8 C. M. C. N. (lead Chain) (shl),"Rope, Chain & Netting",1,279.00,41.6,3,,,unbranded:0-25-3-4-8-c-m-c,1,,,,pending,,pending,,,,
STO-MOU-W222-25X50,PCS,Mounted Stone:k-prix Korea W222 (25X50),Abrasives & Cutting,2,8.90,41.6,3,,W222,unbranded:mounted-stone-k-prix-korea-w222-25x50,1,,,,pending,,pending,,,,
TOO-FIL-SENSUI-SNF003-C,PCS,10 Sensui Metal Half Round File,Hand Tools,14,20.50,41.6,3,,,unbranded:10-sensui-metal-half-round-file,1,,,,pending,,pending,,,,
TOO-PLI-CIR-STA-BE175,PCS,7 Circlip Pliers- Bent Ext,Power Tools,2,46.50,41.6,3,,,unbranded:7-circlip-pliers-bent-ext,1,,,,pending,,pending,,,,
WAL-PLU-S/S-70MM,PCS,304 S/steel Wall Plug M8 X 70,Fasteners & Fixings,28,1.90,41.6,3,,CC221,unbranded:304-s-steel-wall-plug-m8-x-70,1,,,,pending,,pending,,,,
X-FLO-MOC-MP6308,PCS,MP6308 30X60CM,Power Tools,1,0.00,41.6,3,,MP6308,unbranded:mp6308-30x60cm,1,,,,pending,,pending,,,,
ADH-TAP-NISSHO-HCH-ES0002,ROLL,18MM X 1.5M Nissho Acyclic Foam Side Tape (red),Chemicals & Adhesives,12,6.70,41.5,3,,,unbranded:x-nissho-acyclic-foam-side-tape,1,,,,pending,,pending,,,,
BAT-ENE-MAX-AA2PCS,PCK,En Max Aa 2 Pc,Electrical,8,9.50,41.5,3,,,unbranded:en-max-aa,2,,,,pending,,pending,,,,
BAT-ENE-MINI-ALA76,PCK,Energizer Mini Al A76 BP2,Electrical,11,4.50,41.5,3,,A76,unbranded:energizer-mini-al-a76-bp2,1,,,,pending,,pending,,,,
CHA-GAL-6MM,KGS,Galv Short Link Chain 1/4,"Rope, Chain & Netting",16,11.50,41.5,3,,,unbranded:galv-link-chain-1-4,1,,,,pending,,pending,,,,
CHI-WAT-2554PE,PCS,Water Con'r For Chicken,Outdoor & Garden,11,6.90,41.5,3,,,unbranded:water-con-r-for-chicken,1,,,,pending,,pending,,,,
DOR-HIN-BRI-065MM,PAIR,Iron Hinges Bright 2 1/2,Home Appliances,2,1.30,41.5,3,,,unbranded:iron-hinges-bright-2-1-2,1,,,,pending,,pending,,,,
"DOR-PUL-ALU-5""",PCS,5 Door Pull,Doors & Hardware,6,2.30,41.5,3,,,unbranded:5-door-pull,1,,,,pending,,pending,,,,
FLO-MOC-PM6646B,PCS,PM6646B 60X60CM,Flooring,1,18.90,41.5,3,,PM6646B,unbranded:pm6646b-60x60cm,1,,,,pending,,pending,,,,
HAC-FRA-LEN-1012#,UNIT,Lenox Hacksaw Frame Blade 1012 (soft Grip),Hand Tools,7,32.90,41.5,3,,,unbranded:lenox-hacksaw-frame-blade-1012-soft-grip,1,,,,pending,,pending,,,,
IND-CAS-NYL-75MM,SET,3 IN White Nylon Caster Wheel,Building Materials,1,36.90,41.5,3,,,unbranded:nylon-caster-wheel,2,,,,pending,,pending,,,,
"IND-CAS-SCA-6""",PCS,Scaffold Caster 6,Ladders & Access,5,56.50,41.5,3,,,unbranded:scaffold-caster-6,1,,,,pending,,pending,,,,
IND-WHE-TYR-D0810/0020-NB,PCS,14 Pneumatic Wheel Nylon Bush - Big,Building Materials,6,41.50,41.5,3,,,unbranded:14-pneumatic-wheel-nylon-bush-big,1,,,,pending,,pending,,,,
NAI-AIR-LEO-T25,BOX,Leo Air Nail - T25,Fasteners & Fixings,3,21.90,41.5,3,,T25,unbranded:leo-air-nail-t25,1,,,,pending,,pending,,,,
PAI-BRU-HOL,PCS,Cristin Paint Brush Holder,Paint & Sundries,6,12.90,41.5,3,,,unbranded:cristin-paint-brush-holder,1,,,,pending,,pending,,,,
PAI-SPR-REM-SWPR-400,CAN,400ML Starwill Paint Removal Spray,Paint & Sundries,5,14.50,41.5,3,,,unbranded:starwill-paint-removal-spray,1,,,,pending,,pending,,,,
POL-EXT-ALM4M3P,PCS,4 Meter Monkey King Pole (aluminium),Other,3,95.00,41.5,3,,,unbranded:4-meter-monkey-king-pole-aluminium,1,,,,pending,,pending,,,,
ROP-STRAPS-ELASTIC-THAI-N05,PCS,45 Thai Elastic Straps,"Rope, Chain & Netting",87,2.50,41.5,3,,,unbranded:45-thai-elastic-straps,1,,,,pending,,pending,,,,
SHH-LINE-WHI-NO.30,PCS,(bs)long White M. L No. 30,Fishing & Tackle,6,3.40,41.5,3,,NO.30,unbranded:bs-m-l-no-30,1,,,,pending,,pending,,,,
STAN-BAT-12V-N652342,PCS,Battery Charger 12V,Electrical,1,118.00,41.5,3,,,unbranded:battery-charger,2,,,,pending,,pending,,,,
TOO-ELE-STRWS2204,PCS,Black Wire Stripper 155MM,Electrical,4,14.50,41.5,3,,WS2204,unbranded:wire-stripper,1,,,,pending,,pending,,,,
WEL-MAC-PAR-NOZ-GAS,PCS,Gas Nozzle MB15AK,Power Tool Accessories,9,6.90,41.5,3,,MB15AK,unbranded:gas-nozzle-mb15ak,1,,,,pending,,pending,,,,
X-SWI-PLK-4G1W-1314,PCS,Plk 1314 10A 4G 1W Switch SIRIM,Electrical,39,20.50,41.5,3,,,unbranded:plk-1314-switch-sirim,1,,,,pending,,pending,,,,
X-TOI-CLEA-TC,PCS,Tc Toilet Cleaner,Chemicals & Adhesives,4,21.90,41.5,3,,,unbranded:tc-toilet-cleaner,1,,,,pending,,pending,,,,
ALUM-ROU-25MM,MTR,1 Alum. Round Tube X 6M (MTR),Building Materials,37,12.90,41.4,3,,,unbranded:1-alum-round-tube-x-mtr,1,,,,pending,,pending,,,,
BNW-BOL-HTM-M16-60MM,PCS,H/t Bolt - M 16 X 60MM,Fasteners & Fixings,40,2.50,41.4,3,,,unbranded:h-t-bolt-m-16-x,11,,,,pending,,pending,,,,
CEMENT-TRAY,PCS,Cement Tray,Building Materials,65,3.90,41.4,3,,,unbranded:cement-tray,1,,,,pending,,pending,,,,
CLP-PVC06DGT,PCS,6 PVC Digital Caliper,Hand Tools,5,49.90,41.4,3,,,unbranded:6-pvc-digital-caliper,1,,,,pending,,pending,,,,
CUT-DIS-CNS-BLK,PCS,Sawman Black Cns Grinding Disc 4,Abrasives & Cutting,12,14.90,41.4,3,,,unbranded:sawman-cns-grinding-disc-4,1,,,,pending,,pending,,,,
DOR-HIN-BLA-75MM,PAIR,Iron Hinges Black 3 (PAIR),Home Appliances,12,2.50,41.4,3,,,unbranded:iron-hinges-3-pair,1,,,,pending,,pending,,,,
DZ-GEN-BPC-14X250,OCS,Star Bull Point Chisel (mm),Power Tool Accessories,4,12.80,41.4,3,,SDS-14X250,unbranded:star-bull-point-chisel-mm,1,,,,pending,,pending,,,,
ELE-PVC-CON-TC3X7-TC022,PCS,Tc 3 X 7 PVC Conceal Box (TC022),Electrical,26,1.90,41.4,3,,TC022,unbranded:tc-3-x-7-pvc-conceal-box-tc022,1,,,,pending,,pending,,,,
FAS-SCR-TD650HW-WOOD,BOX,12X2 Self Drilling Screw (250PCS/BOX),Fasteners & Fixings,1,56.90,41.4,3,,12X2,unbranded:12x2-self-drilling-screw-box,1,,,,pending,,pending,,,,
"FIT-HDPE-ADA-FEM-25MMX3/4""",PCS,HDPE Adaptor Female 25MMX3/4,Plumbing,23,2.40,41.4,3,,25MMX3/4,unbranded:hdpe-adaptor-female-25mmx3-4,1,,,,pending,,pending,,,,
"FIT-HDPE-BEN-FEM-25MMX1/2""",PCS,HDPE Bend Female 25MM X 1/2,Plumbing,37,2.40,41.4,3,,,unbranded:hdpe-bend-female-x-1-2,2,,,,pending,,pending,,,,
GAR-SPR-CR8411CPT,PCS,Shoulder Strap Complate,Outdoor & Garden,6,14.50,41.4,3,,,unbranded:shoulder-strap-complate,1,,,,pending,,pending,,,,
GRA-SSS-100MM-06084(4),PCS,4 Czs S/steel Floor Grating,Bathroom,6,4.50,41.4,3,,,unbranded:4-czs-s-steel-floor-grating,1,,,,pending,,pending,,,,
"HAT-STR-20""",PCS,20 Straw Hat,Other,66,7.50,41.4,3,,,unbranded:20-straw-hat,1,,,,pending,,pending,,,,
"IND-CAS-PVC-SWI-5""",PCS,Medium Duty Red PVC Swivel Wheel 5,Fishing & Tackle,5,51.50,41.4,3,,,unbranded:duty-pvc-swivel-wheel-5,1,,,,pending,,pending,,,,
IND-DUS-ALI-240L-SHA,PCS,Aliclean HDPE Dustbin Tyre Shaft,Automotive,1,21.50,41.4,3,,240LTR,unbranded:aliclean-hdpe-dustbin-tyre-shaft,1,,,,pending,,pending,,,,
