"ordinal","source_position","item_code","uom","action"
"6550","1842","TOI-TIS-CAB-CB313-WHI","PCS","reopen"
"6551","1973","WAL-DOW-6003S/1S-BLK","PCS","reopen"
"6552","1972","WAL-DOW-6003S-1W-AB","PCS","reopen"
"6553","2437","CUT-SAW-STA-FIB-20""","PCS","reopen"
"6554","2468","CUT-SAW-STA-FIB-18""","PCS","reopen"
"6555","2548","KGR-KIM-1L-9215","TIN","reopen"
"6556","1469","BOS-2609-110-357","PCS","reopen"
"6557","2053","TAP-BAS-LT8514","PCS","reopen"
"6558","1244","ELE-D/L-LSM-36W-3CLR","PCS","reopen"
"6559","2110","COC-BAS-L9378","PCS","reopen"
"6560","1598","TOO-NIE-ALL-KEY-12MM","PCS","reopen"
"6561","1942","TOO-LEV-W0093C500","PCS","reopen"
"6562","2308","TOO-WRE-ADJ-GT300","PCS","reopen"
"6563","2005","TOO-SHE-PURW0437","PCS","reopen"
"6564","1019","BOS-2608-595-072","PCS","reopen"
"6565","1406","TOO-HAM-CLA-GT27MM","PCS","reopen"
"6566","1349","ELE-D/L-PHI-LED-11W/E27-YEL","PCS","reopen"
"6567","1355","NIE-SOC-HAN-DEE-06P-1/2-11MM","PCS","reopen"
"6568","1356","NIE-SOC-HAN-DEE-12P-1/2-12MM","PCS","reopen"
"6569","1040","TOO-HAM-CHI-NIE-551-22-050","PCS","reopen"
"6570","1464","TOO-HAM-CHI-GT0.3KG","PCS","reopen"
"6571","2038","TOO-SHE-PURW822A","PCS","reopen"
"6572","2429","TOO-PLI-COM-GT200","PCS","reopen"
"6573","1529","TOO-HAM-CLA-GT21MM","PCS","reopen"
"6574","1069","NIETZ-MOU-FLA-WHE-57121120","PCS","reopen"
"6575","1049","NIETZ-MOU-FLA-WHE-57152080","PCS","reopen"
"6576","1055","CUT-HSF-GLO-HS702","PCS","reopen"
"6577","2399","HHD-STO-TIG-200MM","PCS","reopen"
"6578","2430","TOO-PLI-DIA-GT175","PCS","reopen"
"6579","2174","PAI-TIG-250ML-YEL","TIN","reopen"
"6580","1575","BOS-2608-680-270","PCS","reopen"
"6581","1150","BOS-2608-608-T65-N","PCK","reopen"
"6582","1631","BOS-2608-680-267","PCS","reopen"
"6583","1130","NIETZ-MOU-FLA-WHE-57131120","PCS","reopen"
"6584","2498","HHD-SOC-YG241-1/2""X70MM","PCS","reopen"
"6585","2607","TOO-PLI-DIA-GT150","PCS","reopen"
"6586","1178","BOS-2608-595-070","PCS","reopen"
"6587","2376","DL5SS-HOS-NIPP-1/2""X14MM","PCS","reopen"
"6588","1604","CUT-BLA-WOO-15030T","PCS","reopen"
"6589","1687","TOO-NIE-SOC-HAN-1/2""-14MM","PCS","reopen"
"6590","1686","TOO-NIE-SOC-HAN-1/2""-12MM","PCS","reopen"
"6591","1676","BOS-2608-630-031","PCS","reopen"
"6592","1677","BOS-2608-631-014","PCS","reopen"
"6593","1792","ACE-HAM-ANC-1/4X1 1/4","PCK","reopen"
"6594","1362","BOS-2608-595-334","PCS","reopen"
"6595","1162","DRI-SDS-GT02-09110","PCS","reopen"
"6596","1151","DRI-SDS-GT02-08110","PCS","reopen"
"6597","1199","DRI-SDS-GT02-07110","PCS","reopen"
"6598","1173","BRU-END-GLO-509063-6MM","PCS","reopen"
"6599","2119","TOO-COM-GLO-06MM","PCS","reopen"
"6600","1243","DRI-SDS-GT02-05110","PCS","reopen"
"6601","1997","BOS-2608-608-N95","PCS","reopen"
"6602","2090","LAD-ALU-WEL-D09","UNIT","reopen"
"6603","1579","GRA-CUT-SUMO-SM33","UNIT","reopen"
"6604","1146","MIR-SBC-600401A","SET","reopen"
"6605","1634","GRA-CUT-TK-328","UNIT","reopen"
"6606","1164","FAN-STA-DK-26SF","PCS","reopen"
"6607","1140","FAN-STA-KDK-KX405","PCS","reopen"
"6608","1825","DC-Z1E-FF-110","SET","reopen"
"6609","1824","DC-Q1U-FF-160B/DQU160","SET","reopen"
"6610","1881","DC-JIZ-FF02-13","SET","reopen"
"6611","1282","TAP-CAB-CB4932-BL","PCS","reopen"
"6612","1847","PUM-WTR-MARLINO-AP37L1","UNIT","reopen"
"6613","2490","TOO-HAM-CLA-DOGYU","PCS","reopen"
"6614","1924","RYOTA-POL-R5010","UNIT","reopen"
"6615","2016","DOR-LOC-ALM-2048-3/C5050","SETS","reopen"
"6616","1681","FOL-TAB-CNYX-Z122-3X","PCS","reopen"
"6617","1415","ELE-CEI-LIG-A037/400-3CLR+BL","PCS","reopen"
"6618","2190","X-STA-GL260","UNIT","reopen"
"6619","1284","TAP-SIN-CAV-CA3616P","PCS","reopen"
"6620","2212","ELE-CAB-WIR-ML-2.5MM-GRE","ROLL","reopen"
"6621","1201","HOS-GAR-MARK-X-DB","ROLL","reopen"
"6622","1457","FAN-TAB-MID-MF-16FT17NB","PCS","reopen"
"6623","1837","CIMA-1618/L/24W/H","SET","reopen"
"6624","2254","HOS-GAR-ORA-GREENLAND-16MMX30M","ROLL","reopen"
"6625","1580","JUG-MID-MK-17BK","PCS","reopen"
"6626","2550","PAP-WALL-HAVANA-11866-12","ROLL","reopen"
"6627","1879","WEL-ELE-KOB-LB52-3.2MM","PCK","reopen"
"6628","1051","SHO-HEA-JHHD#8""-CHR","PCS","reopen"
"6629","2553","WAL-DOW-YB-A7201S/W/AB","PCS","reopen"
"6630","1826","ELE-PEN-81218/3L-E27","PCS","reopen"
"6631","2245","TRA-SOC-METAL-125504","PCS","reopen"
"6632","1274","BOS-2608-615-111","PCS","reopen"
"6633","1402","NIP-EAS-6003-7L","CAN","reopen"
"6634","2508","DOR-KEY-SGEP-S3030/60-SN","PCS","reopen"
"6635","1819","BBQ-STO-ZC1129","PCS","reopen"
"6636","2493","DOR-ALU-LOC-NA4406","PCS","reopen"
"6637","1844","COC-BAS-L533","PCS","reopen"
"6638","2495","GAS-STO-BGC-266","PCS","reopen"
"6639","2496","GAS-STO-BGC-28","PCS","reopen"
"6640","2148","NET-SUN-3MX4M-90%","PCS","reopen"
"6641","1910","SINK-TAP-K2B-LT8517H","PCS","reopen"
"6642","2048","ELE-D/L-SUR-12""-SQU","PCS","reopen"
"6643","2014","WAL-DOW-8401/1S","SET","reopen"
"6644","2015","WAL-DOW-RX2606/1R","SET","reopen"
"6645","2599","GAR-HOE-CRO-2.0LB","PCS","reopen"
"6646","1821","BOS-2608-600-924","PCS","reopen"
"6647","1978","COC-BIB-LUX-LT9511","PCS","reopen"
"6648","1916","BOS-2608-600-923","PCS","reopen"
"6649","1107","NIP-TIM-FIN-1L-C","CAN","reopen"
"6650","1989","SHO-BID-DOU-BUCKLE-V6652","PCS","reopen"
"6651","1915","BOS-2608-600-428","PCS","reopen"
"6652","1954","TAP-PIL-I301","PCS","reopen"
"6653","2612","BOS-2608-578-156","SET","reopen"
"6654","1091","SWI-T/SOC-EUR-8743-3G","SET","reopen"
"6655","1832","TOO-LEV-W0093F1000","PCS","reopen"
"6656","1237","BOS-2608-578-155","SET","reopen"
"6657","2145","HHD-STO-SHA-JM140-8""","PCS","reopen"
"6658","1345","TOO-NIE-SOC-HDL-10MM","PCS","reopen"
"6659","2489","TOO-COM-W0287G-14MM","PCS","reopen"
"6660","1261","NIE-SOC-HAN-DEE-06P-1/2-24MM","PCS","reopen"
"6661","1272","SWI-ADA-3388USB-TC10936","PCS","reopen"
"6662","1773","TOO-LEV-SUN-600MM","PCS","reopen"
"6663","1348","BOS-2608-680-285","PCS","reopen"
"6664","1724","CHE-DEG-WAT-BAS-50630450","CAN","reopen"
"6665","1361","TOO-NIE-PLU-COU-40SH","PCS","reopen"
"6666","2595","TOO-COM-W0287D-11MM","PCS","reopen"
"6667","1487","TOO-COM-GLO-26MM","PCS","reopen"
"6668","1864","BOS-TER-MALE-CON-IW-TCM10/25","PCS","reopen"
"6669","1793","BOS-1607-014-171","SET","reopen"
"6670","1354","NIE-ADA-1/2""X3/4""","PCS","reopen"
"6671","1515","TOO-HAM-CHI-GT0.5KG","PCS","reopen"
"6672","1090","PAI-SPR-SAM-Y016","PCS","reopen"
"6673","1432","NIE-SOC-HAN-DEE-06P-1/2-14MM","PCS","reopen"
"6674","1433","NIE-SOC-HAN-DEE-06P-1/2-15MM","PCS","reopen"
"6675","1435","NIE-SOC-HAN-DEE-12P-1/2-15MM","PCS","reopen"
"6676","1544","TOO-COM-GLO-24MM","PCS","reopen"
"6677","1431","NIE-SOC-HAN-DEE-06P-1/2-10MM","PCS","reopen"
"6678","2374","TOW-VAGO-V8801","SET","reopen"
"6679","2394","CIMA-DL-L-SC40F-12W-DL","SET","reopen"
"6680","1495","TOO-HAM-CRO-GT18MM","PCS","reopen"
"6681","1499","X-ELE-D/L-OSR-10W-E27","PCS","reopen"
"6682","1929","BOS-2602-025-067","PCS","reopen"
"6683","2422","SPR-BID-HEA-2078H","PCS","reopen"
"6684","1902","TOO-NIE-ALL-KEY-08MM","PCS","reopen"
"6685","1105","NIETZ-MOU-FLA-WHE-57121080","PCS","reopen"
"6686","1106","NIETZ-MOU-FLA-WHE-57152100","PCS","reopen"
"6687","2481","ELE-LED-DRI-12W","PCS","reopen"
"6688","2263","TOO-PLI-JOI-WNS506E","PCS","reopen"
"6689","2452","ELE-NIG-LIG-MX132L(W)","SET","reopen"
"6690","1678","BOS-2608-680-268","PCS","reopen"
"6691","1645","CUT-BLA-WOO-15040T","PCS","reopen"
"6692","1743","BOS-2608-680-257","PCS","reopen"
"6693","2140","TOO-NIE-ALL-KEY-05.5MM","PCS","reopen"
"6694","1046","DRI-SDS-GT02-16160","PCS","reopen"
"6695","1259","BOS-2608-595-335","PCS","reopen"
"6696","2132","PAI-ROL-SET-STA-4""","PCS","reopen"
"6697","1762","TOO-NIE-SOC-HAN-1/2""-10MM","PCS","reopen"
"6698","1822","BOS-2608-630-040","PCS","reopen"
"6699","2175","TOO-NIE-ALL-KEY-05MM","PCS","reopen"
"6700","1078","DRI-SDS-GT02-14160","PCS","reopen"
"6701","1946","BOS-2608-630-033","PCS","reopen"
"6702","2362","TOO-NIE-ALL-KEY-03MM","PCS","reopen"
"6703","1253","NIP-ODOURLITE-1L-A","CAN","reopen"
"6704","1659","DC-DCPL04-8EK","SET","reopen"
"6705","1414","BOX-ICE-100LTR-BLUE","PCS","reopen"
"6706","1815","TOO-SOC-SET-STA-998645503","SET","reopen"
"6707","2338","BOX-ICE-60LTR","PCS","reopen"
"6708","1217","MIR-GLO-S-GLC MB4560BLK","PCS","reopen"
"6709","1781","GRA-CUT-GL4525","UNIT","reopen"
"6710","2385","SCA-NAK-ACS30-JC31D-30KG","PCS","reopen"
"6711","2408","GAS-STO-BTG-2M","PCS","reopen"
"6712","2440","LAD-ALU-WORKER-DS07","UNIT","reopen"
"6713","1981","ELE-LED-FLO-SOR-100W-6500K-ILS","PCS","reopen"
"6714","1944","X-STA-HAM-BEH550","UNIT","reopen"
"6715","2483","IND-TRU-FD300","SET","reopen"
"6716","1275","FAN-CEI-KDK-60""","SET","reopen"
"6717","1321","RIC-COO-MID-MRD180B1BDN","PCS","reopen"
"6718","1660","FOL-TAB-CN YX-Z182D","PCS","reopen"
"6719","1566","HOS-GAR-SET-ECO20M1108","SET","reopen"
"6720","1606","FOL-TAB-CN YX-Z122-3X","PCS","reopen"
"6721","2591","IND-DUS-CLEAN-120L","PCS","reopen"
"6722","1484","LEO-SUS304-LSSB2202P","PCS","reopen"
"6723","1382","FAN-CEI-KHI-BLK-CF615E","SET","reopen"
"6724","2157","ELE-LED-SOL-60W-6500K","PCS","reopen"
"6725","1581","LEO-SUS304-TWI-WAL-L2331W","PCS","reopen"
"6726","2216","TOO-DRI-SET-WK-PWT-5502","SET","reopen"
"6727","1533","ELE-CEI-LIGY007/500/96-3CL","PCS","reopen"
"6728","1483","FAN-WALL-BWF-8051R","SET","reopen"
"6729","1549","ELE-CEI-LIG-3004/96W 3CLR","PCS","reopen"
"6730","1504","GAS-STO-HM-HGB-811","UNIT","reopen"
"6731","1505","GAS-STO-WGC-7532","SET","reopen"
"6732","1592","ELE-CEI-LIG-616/120W-3CLR","PCS","reopen"
"6733","1293","GAR-SHE-SB525-3M","PCS","reopen"
"6734","1591","ELE-CEI-LIG-613/120W-3CLR","PCS","reopen"
"6735","1809","LOC-COL-RK503","SET","reopen"
"6736","2109","BOS-F016-800-361","PCS","reopen"
"6737","1624","TAP-SAN-SWP-B-3203","PCS","reopen"
"6738","2241","KGR-PAI-ROA-LIN-3103","TIN","reopen"
"6739","1503","GAS-STO-BGC-848","SET","reopen"
"6740","1618","FAN-TAB-BTF-8001","SET","reopen"
"6741","2288","PYE-WOO-VAR-4L","TIN","reopen"
"6742","1642","BLE-MID-MBL-6010W","PCS","reopen"
"6743","1672","TAP-SIN-CAV-CA3818P","PCS","reopen"
"6744","1733","CIMA-2822-66-96W","SET","reopen"
"6745","1744","ELE-PEN-102/BK-E27","PCS","reopen"
"6746","2377","DUC-HOS-D-011","PCS","reopen"
"6747","1658","COC-SIN-DOU-TY6688W","PCS","reopen"
"6748","1962","LOC-COL-RK502","SET","reopen"
"6749","2441","LET-BOX-HW309","PCS","reopen"
"6750","1751","TAP-SIN-CAV-CA3311P","PCS","reopen"
"6751","1877","WAL-DOW-B212/1W","SET","reopen"
"6752","2418","CUT-SICKLE-JM22W","PCS","reopen"
"6753","1886","SPR-BID-B2021","PCS","reopen"
"6754","1873","SPR-BID-B7011","PCS","reopen"
"6755","1853","CHA-SAW-CHAIN-3610-14""","PCS","reopen"
"6756","1940","SWI-SOC-ELE-TSGD913","PCS","reopen"
"6757","1941","SWI-SOC-ELE-TSR913","PCS","reopen"
"6758","2116","SWI-SOC-ELE-TSBK13","PCS","reopen"
"6759","2117","SWI-SOC-ELE-TSGD13","PCS","reopen"
"6760","2115","SPR-BID-HEA-LUX-LT2020","SET","reopen"
"6761","1182","MEA-TAP-GLO-A050M","PCS","reopen"
"6762","2065","TOO-BOX-NIE-H/D-175","PCS","reopen"
"6763","2068","BID-SAN-SBD-304-60075","PCS","reopen"
"6764","1802","TOO-CUT-SNI-W1012B","PCS","reopen"
"6765","2017","ELE-SOL-W2803","PCS","reopen"
"6766","2162","SHO-CAB-CSA404","PCS","reopen"
"6767","2105","TAP-WALL-I301","PCS","reopen"
"6768","2107","BBQ-STO-ZC1115","PCS","reopen"
"6769","1218","NIE-PLU-SOC-50046916","PCS","reopen"
"6770","2336","WEL-ELE-NSW-308L-3.2MM","KGS","reopen"
"6771","1712","TOO-LEV-SUN-9200MM","PCS","reopen"
"6772","1262","NIE-SOC-IMP-THI-1/2-21MM","PCS","reopen"
"6773","1296","NIE-SOC-IMP-THI-1/2-19MM","PCS","reopen"
"6774","1438","TOO-NIE-SOC-HDL-13MM","PCS","reopen"
"6775","2220","BOS-2608-603-729","PCS","reopen"
"6776","1814","TOO-LEV-SUN-900MM","PCS","reopen"
"6777","2213","NIE-JOI-UNI-12MM","PCS","reopen"
"6778","2252","ELE-SOL-W0301C","PCS","reopen"
"6779","1061","TOO-HAM-SLE-GT03LB","PCS","reopen"
"6780","1475","TOO-NIE-SOC-HDL-08MM","PCS","reopen"
"6781","1038","TAR-SHT-GT2-08X10","SHT","reopen"
"6782","2322","TAP-WAL-JOPEX-QSTW01W","PCS","reopen"
"6783","1439","VAL-SAN-SW-SS-AV-77","PCS","reopen"
"6784","2270","TAP-PIL-JOPEX-QSTP01W","PCS","reopen"
"6785","1474","TOO-COM-GLO-27MM","PCS","reopen"
"6786","2120","TOO-LEV-W0093D600","PCS","reopen"
"6787","1851","TOO-NIE-SOC-KEY-L06MM","PCS","reopen"
"6788","1843","BOS-1617-014-138","SET","reopen"
"6789","1116","TOO-HAM-SLE-GT02LB","PCS","reopen"
"6790","1434","NIE-SOC-HAN-DEE-06P-1/2-22MM","PCS","reopen"
"6791","1917","BOS-TER-FEMALE-CON-IW-TCF10/25","PCS","reopen"
"6792","1103","BOS-2608-595-077","PCS","reopen"
"6793","1471","NIE-SOC-HAN-DEE-06P-1/2-20MM","PCS","reopen"
"6794","2207","TOO-LEV-W0093B400","PCS","reopen"
"6795","1626","TOO-COM-GLO-25MM","PCS","reopen"
"6796","1508","NIE-SOC-HAN-DEE-06P-1/2-17MM","PCS","reopen"
"6797","2244","TOO-LEV-W0093A300","PCS","reopen"
"6798","1538","NIE-SOC-HAN-DEE-06P-1/2-12MM","PCS","reopen"
"6799","1539","NIE-SOC-HAN-DEE-12P-1/2-14MM","PCS","reopen"
"6800","2438","CUT-TUR-BWM-100MM","PCS","reopen"
"6801","1639","TOO-HAM-CLA-GT25MM","PCS","reopen"
"6802","2320","PYE-WOO-VAR-250ML","TIN","reopen"
"6803","1643","BOS-2608-634-994","PCS","reopen"
"6804","1627","TOO-NIE-SOC-HAN-1/2""-22MM","PCS","reopen"
"6805","2585","TOO-PLI-LOC-GT175","PCS","reopen"
"6806","2027","BOS-2608-900-570","PC","reopen"
"6807","1688","TOO-NIE-SOC-HAN-1/2""-20MM","PCS","reopen"
"6808","1742","BOS-2608-634-503","PCS","reopen"
"6809","2248","BOS-1619-PC0-389","PCS","reopen"
"6810","1813","TOO-COM-GLO-20MM","PCS","reopen"
"6811","1774","TOO-NIE-SOC-HAN-1/2""-17MM","PCS","reopen"
"6812","1752","BOS-2608-667-446","PCS","reopen"
"6813","1861","TOO-COM-GLO-18MM","PCS","reopen"
"6814","1823","BOS-2608-680-259","PCS","reopen"
"6815","1319","NIETZ-MOU-FLA-WHE-57122100","PCS","reopen"
"6816","1875","TOO-NIE-SOC-HAN-1/2""-08MM","PCS","reopen"
"6817","1876","TOO-NIE-SOC-HAN-1/2""-13MM","PCS","reopen"
"6818","1992","TOO-COM-GLO-16MM","PCS","reopen"
"6819","2361","TOO-CHI-NIE-5""","PCS","reopen"
"6820","1951","FIT-BUT-ELB-32X32MM","PCS","reopen"
"6821","1258","BOS-2608-578-114","PCS","reopen"
"6822","1313","BRU-END-HAW-509062","PCS","reopen"
"6823","2307","TOO-COM-GLO-07MM","PCS","reopen"
"6824","1139","BATH-CBFAL5568","PCS","reopen"
"6825","1179","BOS-GMAW-180DH","UT","reopen"
"6826","1654","PUM-WTR-IPA370IQC","UNIT","reopen"
"6827","1208","SIN-CAB-CKS317","PCS","reopen"
"6828","1211","BATH-CBF3611","PCS","reopen"
"6829","1212","BATH-CBF3612","PCS","reopen"
"6830","1788","PUM-WTR-IPA750","UNIT","reopen"
"6831","2325","BOX-ICE-200LTR","PCS","reopen"
"6832","2420","LAD-ALU-WEL-D08","UNIT","reopen"
"6833","1298","SIN-CAB-CKS319","PCS","reopen"
"6834","2166","WEL-MAC-STW-160E","UNIT","reopen"
"6835","1885","PAI-SPR-GUN-TM-71","UNIT","reopen"
"6836","2501","LAD-ALU-WEL-D07","UNIT","reopen"
"6837","1260","FAN-STA-OS-26SF","PCS","reopen"
"6838","1323","SHO-CAB-CSS8801","PCS","reopen"
"6839","1324","SHO-SAN-SSP-6005503SS","PCS","reopen"
"6840","1980","DC-S1P-FF02-180","SET","reopen"
"6841","1327","TOW-SRT764-24-CR","PCS","reopen"
"6842","1979","DC-M1Y-FF02-185","SET","reopen"
"6843","1291","FAN-CEI-KDK-K14X2","SET","reopen"
"6844","1325","TAP-CAB-CB4942-BL","PCS","reopen"
"6845","1353","GAS-STO-BGC-8823","PCS","reopen"
"6846","2475","SCA-CAM-SP100KG-3100010","PCS","reopen"
"6847","1963","PUM-I-PUMP-QB80I","UNIT","reopen"
"6848","1359","TAP-CAB-CB4944-CR","PCS","reopen"
"6849","2499","HOS-GAR-SET-ECO30M1123","SET","reopen"
"6850","1008","BOS-0600-8C1-H70","UNIT","reopen"
"6851","2359","SUMO-VAC-CLE-SM-1600","UNIT","reopen"
"6852","1394","TAP-CAB-CB5132","UNIT","reopen"
"6853","1430","MIR-GLO-S-RR50160A281S(BK)","PCS","reopen"
"6854","1352","FAN-WALL-KDK-KU408-16""","PCS","reopen"
"6855","1436","SHO-SAN-SSP-6005502SS","PCS","reopen"
"6856","1451","TAP-SAN-SWP-SS-304-3938","PCS","reopen"
"6857","1365","FAN-VEN-KDK-20WUD-8""","PCS","reopen"
"6858","2605","TOO-PE-CLMP-CT6-20MM 1/2""","PCS","reopen"
"6859","2606","TOO-PE-CLMP-CT7-25MM 3/4""","PCS","reopen"
"6860","1462","TAP-CAB-CB5189","UNIT","reopen"
"6861","1114","NIP-FLO-5L-A","CAN","reopen"
"6862","1682","FOL-TAB-CNYX-Z152","PCS","reopen"
"6863","2127","DC-SIM-FF10-100","SET","reopen"
"6864","2594","MF-PO-30-SOL-FAN","PCS","reopen"
"6865","1428","GAS-STO-BGC-868/305","SET","reopen"
"6866","1480","FAN-CEI-SIB-SA42","SET","reopen"
"6867","1514","SIN-CAB-CKS819","PCS","reopen"
"6868","1593","LEO-SUS304-TWI-L2301WF","PCS","reopen"
"6869","1417","FAN-VEN-KDK-30AQM8-12""","PCS","reopen"
"6870","2311","WOR-CUT-WK-PWT-5510","UNIT","reopen"
"6871","1765","BOX-ICE-35LTR-BLUE","PCS","reopen"
"6872","1482","FAN-VEN-KDK-20TGQF-8""","PCS","reopen"
"6873","1556","TAP-CAB-CB3803","UNIT","reopen"
"6874","1481","FAN-VEN-KDK-15WUD-6""","PCS","reopen"
"6875","1502","FAN-TAB-DEKKA-FNBF-16","PCS","reopen"
"6876","1583","SIN-CAB-CKS806","PCS","reopen"
"6877","1584","TAP-CAB-CB4934-CR","PCS","reopen"
"6878","1550","FAN-TAB-PSN-F-MN304-GR","PCS","reopen"
"6879","1767","HOS-GAR-SET-ECO15M1107","SET","reopen"
"6880","2179","BOS-1600-A00-F6X","PCS","reopen"
"6881","2251","DC-Z1J-FF02-13","SET","reopen"
"6882","1526","NIP-ZIN-GRE-GRE-5L","CAN","reopen"
"6883","1520","FAN-VEN-KDK-25TGQZ-10""","PCS","reopen"
"6884","1536","FAN-VEN-KDK-25AQM7-10""","PCS","reopen"
"6885","1665","OVEN-DEKKA-OV19N","PCS","reopen"
"6886","1692","ELE-PEN-88001/B-E27","PCS","reopen"
"6887","1605","FAN-VEN-KDK-20AWM8-8""","PCS","reopen"
"6888","1635","LIG-ECON-LED-LE908","SET","reopen"
"6889","1661","GAS-STO-MQL-C30","SET","reopen"
"6890","1671","TAP-PRE-TK-4506S","PCS","reopen"
"6891","1693","ELE-PEN-88005/A-E27","PCS","reopen"
"6892","1738","SHO-CAB-CSA401","UNIT","reopen"
"6893","1710","SINK-TAP-DE115A-RP","NOS","reopen"
"6894","1737","ELE-PEN-9393/3","SET","reopen"
"6895","2407","DC-Q1B-FF-2000","SET","reopen"
"6896","2494","ELE-LED-SOL-40W-6500K","PCS","reopen"
"6897","1240","BOS-F016-800-360","PCS","reopen"
"6898","1024","MIR-GLO-S-GLC2004A/G","PCS","reopen"
"6899","1020","BOS-BAT-2607-225-729","PCS","reopen"
"6900","1023","MIR-GLO-S-GLC2004A/B","PCS","reopen"
"6901","1729","SINK-TAP-DE116A-RP","PCS","reopen"
"6902","1732","BLE-BD335","PCS","reopen"
"6903","1786","MIR-GLO-S-RD60A282(GGD)","PCS","reopen"
"6904","1791","X-ELE-LED-SOL-8032-100W-6500K","PCS","reopen"
"6905","2523","FAS-SCR-CSK-1 1/2"" X 8G-BOX","BOX","reopen"
"6906","1785","MIR-GLO-S-RD60A282(BK)","PCS","reopen"
"6907","1756","FAN-STA-MID-MF-16FS23C-BK","PCS","reopen"
"6908","1789","TAP-CAB-CB2526SS","PCS","reopen"
"6909","1828","MIR-GLO-S-CR4560A281(BK)","PCS","reopen"
"6910","2532","MARK-X-STA-MKX-2020","UNIT","reopen"
"6911","1494","PRO-COAT-Z388-WHI","TIN","reopen"
"6912","1849","SHO-CAB-CHS3140CP","UNIT","reopen"
"6913","1314","GAR-SPR-PRE-L860","PCS","reopen"
"6914","2168","ELE-LED-FLO-100W-6500K","PCS","reopen"
"6915","2466","BOS-2607-017-335","PKG","reopen"
"6916","1190","SHO-HEA-LHHD#8""-MB","PCS","reopen"
"6917","1383","HAN-CLE-3.78L-58550369","CAN","reopen"
"6918","1918","ELE-SOL-STA-30W","PCS","reopen"
"6919","2072","ELE-PEN-227/BK-E27","PCS","reopen"
"6920","2520","TRA-SOC-METAL-125502","PCS","reopen"
"6921","1283","TAP-SAN-SWP-Z-5168","PCS","reopen"
"6922","1183","SEN-VAC-BRA-DHS25","PCS","reopen"
"6923","1496","TOO-NIE-ALL-KEY-17MM","PCS","reopen"
"6924","2095","SPR-BID-LSSB2110","PCS","reopen"
"6925","1509","NIP-EAS-5170-7L","CAN","reopen"
"6926","1510","NIP-EAS-6572-7L","CAN","reopen"
"6927","2177","WAL-DOW-9168/1W","PCS","reopen"
"6928","2178","WAL-DOW-9172/1W","PCS","reopen"
"6929","1655","SWI-CON-20A-250W-TC-10020","PCS","reopen"
"6930","2096","SWI-SOC-ELE-TSGY13","PCS","reopen"
"6931","2136","SHO-BID-HAN-V6660","PCS","reopen"
"6932","2414","PAI-DUS-22L-GHO2813","SET","reopen"
"6933","2128","ELE-LAMP-HOLD-E27-5M","PCS","reopen"
"6934","1637","NIP-ZIN-GRE-GRE-1L","CAN","reopen"
"6935","2126","BOS-2608-600-704","PCS","reopen"
"6936","2214","SINK-TAP-K2B-LT8516H","PCS","reopen"
"6937","1246","BID-CAB-CB55WH","UNIT","reopen"
"6938","1269","BOS-2608-680-289","PCS","reopen"
"6939","1294","GRA-SOR-SRT382-6","PCS","reopen"
"6940","1295","MEA-TAP-GLO-A030M","PCS","reopen"
"6941","1367","TOO-COM-GLO-32MM","PCS","reopen"
"6942","1308","VAL-ANG-SRTWT908SS","PCS","reopen"
"6943","1689","BOS-2608-610-001","PCS","reopen"
"6944","2536","TOO-COM-W0287N-21MM","PCS","reopen"
"6945","2567","TOO-COM-W0287M-20MM","PCS","reopen"
"6946","1820","BOS-2605-510-155","PCS","reopen"
"6947","1969","TOO-CUT-SNI-W1010B","PCS","reopen"
"6948","2033","RAINBOW-R007-1KG","BTL","reopen"
"6949","2583","SHH-FISH-NET-0.15D-30MM-30MD/6A","PCS","reopen"
"6950","1316","NIE-SOC-HAN-DEE-06P-1/2-30MM","PCS","reopen"
"6951","1317","NIE-SOC-HAN-DEE-06P-1/2-32MM","PCS","reopen"
"6952","1039","TAR-SHT-GT2-09X12","SHT","reopen"
"6953","2608","TOO-WRE-PIP-W300C","PCS","reopen"
"6954","1034","BOS-2608-585-898","PCS","reopen"
"6955","1391","NIE-SOC-HAN-DEE-06P-1/2-25MM","PCS","reopen"
"6956","1476","TOO-NIE-SOC-HDL-14MM","PCS","reopen"
"6957","1454","BOS-2608-680-288","PCS","reopen"
"6958","2381","HOL-SET-BUL-SYLVIA-12V","SET","reopen"
"6959","2403","TAP-BASIN-I601B","PCS","reopen"
"6960","1068","NIE-SOC-IMP-THI-1/2-17MM","PCS","reopen"
"6961","1192","TOO-HAM-BAL-GT2.0LB","PCS","reopen"
"6962","1970","TOO-NIE-SOC-KEY-L10MM","PCS","reopen"
"6963","1491","NIE-SOC-HAN-DEE-06P-1/2-23MM","PCS","reopen"
"6964","1930","BOS-2604-321-919","SET","reopen"
"6965","2505","COC-SINK-K505L-WALL","SET","reopen"
"6966","1228","TOO-HAM-BAL-GT1.5LB","PCS","reopen"
"6967","1993","TOO-NIE-SOC-KEY-L05MM","PCS","reopen"
"6968","1099","TOR-ENE-LED-2AA","PCK","reopen"
"6969","2044","BOS-TER-MALE-CON-IW-TCM35/50","PCS","reopen"
"6970","2043","BOS-TER-FEMALE-CON-IW-TCF35/50","PCS","reopen"
"6971","1599","TOO-NIE-SOC-HAN-1/2""-30MM","PCS","reopen"
"6972","2356","RAINBOW-R007-500GM","BTL","reopen"
"6973","2568","TOR-LIG-HEA-GD-G010","SET","reopen"
