source_position,item_code,uom,display_name,category,stock_qty,price_myr,priority_tier,detected_brand,detected_model,action,prior_decision,prior_page,prior_image,prior_local_asset,prior_source,prior_reason,useful_brand_or_model
2026,BOS-2608-615-232,PCS,110MM Diamond Cutting Disc Universal,Abrasives & Cutting,9,17.90,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1808,HOS-INL-PVC-1.5M,ROLL,Washing Machine Inlet Hose 1.5M,Outdoor & Garden,9,17.50,3,,YG398B,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
2059,ELE-D/L-PHI-LED-9W/E27-YEL,PCS,Philips Essential 9W E27 LED Bulb 3000K,Lighting,9,15.90,3,,E27,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
2085,ELE-D/L-PHI-LED-9W,PCS,Philips Essential 9W E27 LED Bulb 6500K,Lighting,9,15.90,3,,E27,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1796,GUM-HAR-625,TIN,Grey Silicone Hardex,Chemicals & Adhesives,9,13.20,3,,RS-625,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1270,HHD-STO-JYMT-JM400B,PCS,Jayamata Sharpening Stone Tapping Knife 8 X 1-3/4,Bathroom,9,11.90,3,,JM-400B,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
2232,"TOO-PLI-LOS-NOS-GT8""",PCS,Glotool Long Nose Plier 8,Hand Tools,9,11.90,3,Glotool,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1364,BOS-2608-680-273,PCS,Sds + Drill Bit S3 10 X 100/160MM,Power Tool Accessories,9,10.40,3,Bosch,100/160MM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
2147,HOS-MAC-WAS-OUT-1.5M,PCS,PVC Outlet HOSE-1.5M,Outdoor & Garden,9,9.90,3,,HOSE-1.5M,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1452,TOO-COM-GLO-19MM,PCS,Glotool Combination Wrench 19MM,Hand Tools,9,9.60,3,Glotool,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
2391,"TOO-PLI-LOS-NOS-GT6""",PCS,Glotool Long Nose Plier 6,Hand Tools,9,8.90,3,Glotool,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
2388,TOO-CHI-WOO-GT009,PCS,Glotool Wood Chisel 3/8,Hand Tools,9,8.50,3,Glotool,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1144,BOS-2608-585-877,PCS,Hss-g Cobal Bit 3.2MM,Power Tools,9,6.20,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
2467,BOS-2608-600-264,PCS,7 Grinding Disc,Abrasives & Cutting,9,6.20,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1004,DRI-SDS-GT02-10160,PCS,Glotool Sds Drill 10 X 160MM,Power Tool Accessories,9,5.40,3,Glotool,GT-A02,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1976,BUL-FFL-100W-B22-FROST,PCS,Ffl 100W B22 Standard Bulb-frost,Lighting,9,3.10,3,,B22,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1157,X-ELE-CEI-LIG-38128-96W,PCS,Ceiling Light 38128/96W 3CLR-FLW,Lighting,8,209.00,3,,38128/96W,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1691,ELE-CAB-PVC-4.00MM-RED,ROLL,Ktk PVC Cable Red,Electrical,8,209.00,3,,4.0MM2,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1836,BOS-0012,SET,Sumo 12PCS Router Bit Set (1/4 Shank),Power Tool Accessories,8,109.00,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1961,"HOS-GAR-CAV-5/8""X30M",ROLL,Cavallo Orange Garden Hose 5/8''X30M,Outdoor & Garden,8,97.00,3,,X30M,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1393,SINK-TAP-TWN-LUX-LM8865,PCS,Luxmart Twins Spout Wall Sink Tap,Kitchen & Sinks,8,95.00,3,,LM-8865,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1330,ELE-D/L-LEDT140-100-6-100W,PCS,Arex Eco LED T140 100W E27,Lighting,8,92.50,3,,T140,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
2586,TRO-SHO-CNSC5001,SET,Shopping Trolley (LC-303E) (DC-675),Other,8,78.00,3,,LC-303E,reopen,pending,,,,manus-2559-2608,"PENDING: Malaysia-first exact-model searches were run using the required three queries. No authoritative exact page plus exact downloadable image cleared the candidate gate; family, sibling, marketplace, and generic images were not substituted. Queries recorded in search_queries.",yes
1560,CIMA-HY-C003/L/32W,SET,L/ceiling Lamp 32W - D/l,Lighting,8,72.00,3,,HY-C003,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
2073,FAS-SCR-TD665HW-WOOD,BOX,12X2.1/2 Self Drill Scrw (250PCS/BOX),Power Tools,8,67.50,3,,12X2.1/2,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
2333,SWI-T/SOC-MS3244-5-5M4G,PCS,Morries Extension Socket 4G 5M W Neon,Electrical,8,64.90,3,,MS3244-5,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1478,"CHA-SAW-CHAIN-3610-16""",PCS,16 Stihl Chain,"Rope, Chain & Netting",8,63.00,3,STIHL,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1612,SWI-SOC-ELE-TSGY913,PCS,13A Universal Track Socket Grey-blue LED (GY913),Lighting,8,52.90,3,,GY913,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
2122,TRA-SOC-METAL-125503,PCS,Taicon 1G 70/0076 Metal Trailing Socket 5M (125503),Electrical,8,50.90,3,Taicon,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1701,TOI-HOL-GS-K7,PCS,K09 S/steel Paper Holder,Bathroom,8,49.50,3,,K09,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
2350,HOO-CAB-CB807-3,UNIT,Cabana S/steel 3 Robe Hook (satin),Doors & Hardware,8,46.00,3,,CB807-3,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
2516,SWI-T/SOC-MS3233-1.5M3G,PCS,Morries Extension Socket 3G 1.5M W Neon (pink),Electrical,8,39.90,3,,MS3233-1.5,reopen,pending,https://www.yuanming.com.my/product-category/product/electrical-accessories-product/trailing-socket/,,,recover-pass1,"Q: yuanming.com.my (Morries brand owner, Klang) trailing-socket listing: 'MORRIES Extension Socket 3G 1.5M With Neon - MS3233-1.5' EXACT model; pink colour corroborated by HomePro MY listing of same SKU name. Q: yuanming.com.my (Morries brand owner) listing confirms MS3233-1.5 but product images lazy-load - not extractable this pass.",yes
1833,WAL-DOW-6003S/1S-AB,PCS,Out/d Gate Lamp - Ab,Lighting,8,39.80,3,,6003S/1S,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1065,BOS-SF-10,PCS,"I-pump Press Switch (F1/4,1.4-2.4 Bar)",Electrical,8,39.50,3,Bosch,F1/4,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1921,IND-COA-SKI-WHI,BAG,25KG Scp Skim Top Coat White (OC-2),Building Materials,8,36.90,3,,OC-2,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1725,COC-SINK-K505C,SET,Sink Tap:kk Cross Type Pillar 1/2,Kitchen & Sinks,8,35.90,3,,K505C,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1281,PAI-SPR-SAMURAI-H2,PCS,H2 Samurai Spray Paint,Paint & Sundries,8,35.80,3,Samurai,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1628,ADH-TAP-NISSHO-HCH-SG0100,ROLL,24MM X 10Y Nissho Acyclic Foam Side Tape (red),Chemicals & Adhesives,8,31.50,3,,10Y,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1572,PYE-WOO-VAR-1L,TIN,PYE Wood VARNISH-1L,Paint & Sundries,8,30.90,3,,VARNISH-1L,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1369,TOO-NIE-MAG-1.5LB-50521024,PCS,Nietz Flexible Shaft Magnetic Pick,Power Tools,8,28.90,3,Nietz,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1385,TOO-NIE-SOC-KEY-L12MM,PCS,Nietz 1/2 IN Drive Long Allen Bxsocket 50240112 12MM,Power Tools,8,27.50,3,Nietz,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1966,SHO-ROU-ARM-6AR06,SET,"Leon ABS Round Shower Rose With ARM-6""AR-06",Bathroom,8,23.90,3,,ARM-6,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1782,HOS-INL-PVC2.0M,ROLL,Washing Machine Inlet Hose 2.0M,Outdoor & Garden,8,19.90,3,,YG398B,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1711,TOO-LEV-SUN-300MM,PCS,Glotool Magnetic Spirit Level 12,Power Tools,8,16.90,3,Glotool,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1248,ELE-D/L-PHI-3U-11W-E27,PCS,Philips Essential Stick E27 11W LED Bulb,Lighting,8,16.80,3,,E27,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
2144,HHD-STO-JYMT-150MM,PCS,6 Jayamata Sharpening Stone,Bathroom,8,16.80,3,,JM109,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1232,NIE-SOC-HAN-DEE-06P-1/2-08MM,PCS,Nietz Dr Deep Cr Socket (6PT) 50042008 8MM,Electrical,8,16.70,3,Nietz,6PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1249,ELE-D/L-PHI-LED-09W,PCS,Philips Essential Stick E27 9W LED Bulb,Lighting,8,15.90,3,,E27,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
2231,TOO-PLI-LOC-GT250,PCS,Glotool Locking Plier 10,Hand Tools,8,15.80,3,Glotool,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1666,PAI-SPR-SAM-001,PCS,Samurai Spray Paint 1 Clear,Paint & Sundries,8,13.90,3,Samurai,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1350,ELE-D/L-PHI-LED-5W-ESS,PCS,Philips Essential 5W E27 LED Bulb,Lighting,8,13.80,3,,E27,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1338,TOO-HAM-CRO-GT16MM,PCS,Glotool Cross Pein Hammer 16MM,Hand Tools,8,13.50,3,Glotool,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
2272,TOI-PUS-BOT-CJPB5000,PCS,38MM Single Push Button,Bathroom,8,12.80,3,,CJPB5000,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1368,TOO-HAM-CRO-GT14MM,PCS,Glotool Cross Pein Hammer 14MM,Hand Tools,8,12.50,3,Glotool,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
2334,TOO-WRE-ADJ-GT200,PCS,Glotool Adjustable Wrench 8,Hand Tools,8,11.90,3,Glotool,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1413,BOS-2608-680-277,PCS,Sds + Drill Bit S3 12 X 100/160MM,Power Tool Accessories,8,10.60,3,Bosch,100/160MM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1465,TOO-NIE-PLU-COU-40PM,PCS,Nietz Quick Coupler Plug 40PM,Electrical,8,9.40,3,Nietz,40PM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1113,NIETZ-MOU-FLA-WHE-57110080,PCS,Nietz Mounted Flap Wheel 57110080,Abrasives & Cutting,8,8.60,3,Nietz,20X15X6,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1531,BOS-2608-631-013,PCS,Jigsaw Blade T118A,Power Tool Accessories,8,7.90,3,Bosch,T118A,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
2290,"TOO-DRV-BLI-IMP-6""(-)",PCS,"Blimax Impact Screw DRIVER-6""X6MM (-)",Power Tools,8,7.60,3,,DRIVER-6,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1009,BOS-2608-578-115,PCS,Masonry Drill Bit 4MM X,Power Tool Accessories,8,5.10,3,Bosch,40/75MM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
2081,WEL-MAC-MAR,UNIT,Mark-x Super Mini Welding Machine --ARC150,Welding,7,329.00,3,,ARC150,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1736,ELE-CAB-PVC-4.00MM-GRE,ROLL,Ktk PVC Cable Green,Electrical,7,209.00,3,,4.0MM2,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1926,X-DRI-IMP-MIN-MS600,SET,Mostaz 13MM Impact Drill Kit Set 500W,Power Tools,7,159.00,3,,MS600,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1303,ELE-CEI-LIG-15186/96W,PCS,Ceiling Light 3CLR 15186/96W,Lighting,7,132.00,3,,3CLR,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1934,DC-DSM21-100,SET,4 Angle Grinder (900W) Slim Body,Power Tools,7,129.00,3,,DSM21-100,reopen,pending,https://www.dongchengmalaysia.com/product/dsm21-100/,,,recover-pass1,"Q: r.jina.ai proxy fetch: dongchengmalaysia.com/product/dsm21-100/ is LIVE again (RM129, 900W/13000min/100mm specs verbatim); product image lazy-loaded and not extractable bot-side; OEM global page not surfaced for this SKU.",yes
1307,MIX-DEK-MX907B,PCS,Dekka KF-907B Mixer,Bathroom,7,105.00,3,,KF-907B,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
2189,X-AMFC-3404,PCS,Aimer Lavatory Faucet,Power Tools,7,100.00,3,,AMFC-3404,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1479,ELE-CEI-LIG-9402/400-3CLR,PCS,Ceiling Light 9402-400 3CLR,Lighting,7,89.00,3,,3CLR,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1555,SPR-BID-SWP-SS304-75S,SET,S/s Spray Bidet 1.2MM Fle Hose,Bathroom,7,85.00,3,,SWP-SS304-75S,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1657,CIMA-HY-C007/L/32W,SET,L/ceiling Lamp 32W (daylight) HY-C007,Lighting,7,72.00,3,,HY-C007,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1772,SWI-SOC-ELE-TSBK913,PCS,13A Universal Track Socket Black-blue LED (BK913),Lighting,7,52.90,3,,BK913,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
2463,SWI-SOC-ALM-MK-G2946,EA,Mk Alm 13A X 2 M/c S/socket,Electrical,7,49.50,3,,G2946,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1033,SWI-T/SOC-TAI-3G5M,PCS,Taicon 3G Trailing Socket (3050),Electrical,7,42.90,3,Taicon,NEON-5M,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
2471,HOS-GAR-ORA-GREENLAND-GPI,ROLL,Garden Hose - Gre/blk 2LAYER 16MMX3.0MMX10M,Outdoor & Garden,7,42.50,3,,2LAYER,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
2431,ADH-GLU-PE300GM,SET,300GM E P Glue,Chemicals & Adhesives,7,41.90,3,,300GM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1032,NIP-TIM-FIN-1L-T/RED,CAN,1L Nippon Timber Finish T/red Base,Building Materials,7,41.10,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
2131,NET-SUN-3MX3M-90%,PCS,3M X 3M Sunshade Netting (90% Black),"Rope, Chain & Netting",7,35.90,3,,BR8733,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1619,HOS-FLE-VIP-6618,PCS,Vip Double Buckle S/s Flexible Hose V-6618,Outdoor & Garden,7,32.90,3,,V-6618,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1932,COC-BASIN-LUX-LT9514,PCS,Luxtec Basin Pillar Tap LT-9514,Bathroom,7,32.90,3,,LT-9514,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
2556,BAS-AGRI-BASK-V1034,PCS,Rayaco Metal Handle Fruit& Veg Basket 59X37X32CM,Doors & Hardware,7,32.90,3,,59X37X32CM,reopen,pending,,,,recover-pass1,"Q: ""Rayaco metal handle fruit & veg basket 59x37x32"": local agri basket brand, no official site surfaced. local_brand_no_site.",yes
2558,GAR-HOE-JM3812,PCS,Jayamata Hoe-d Curve,Outdoor & Garden,7,32.90,3,,JM-3812,reopen,pending,,,,recover-pass1,"Q: ""Jayamata hoe D-curve JM3812"": local agri-tool brand (Jayamata), no official site surfaced. local_brand_no_site.",yes
2449,BIB-TAP-CLN-AB7122,PCS,Nietz Long Bib Tap 7122,Plumbing,7,29.90,3,Nietz,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1998,COC-SINK-K505L,SET,Sink TAP:K-505L Level Type Pillar 1/2,Kitchen & Sinks,7,25.50,3,,TAP:K-505L,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
2087,GAS-TOR-20032,PCS,Multi Purpose Torch,Lighting,7,25.50,3,,WS-502C,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1220,TOO-NIE-PLU-COU-40SF,PCS,Nietz Quick Coupler Socket 40SF,Electrical,7,21.90,3,Nietz,40SF,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1221,TOO-NIE-PLU-COU-40SM,PCS,Nietz Quick Coupler Socket 40SM,Electrical,7,21.90,3,Nietz,40SM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1256,TOO-NIE-PLU-COU-30SF,PCS,Nietz Quick Coupler Socket 30SF,Electrical,7,20.90,3,Nietz,30SF,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1247,BOS-2608-680-279,PCS,Sds + Drill Bit S3 12 X 200/260MM,Power Tool Accessories,7,20.50,3,Bosch,200/260MM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1304,ELE-D/L-PHI-LED-13W,PCS,Philips Essential 13W E27 LED Bulb,Lighting,7,19.90,3,,E27,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1702,TOO-LEV-SUN-450MM,PCS,Glotool Spirit Level W/f Three Level 18,Power Tools,7,19.90,3,Glotool,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1252,NIE-SOC-HAN-DEE-06P-1/2-18MM,PCS,Nietz Dr Deep Cr Socket (6PT) 50042018 18MM,Electrical,7,17.80,3,Nietz,6PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1279,NIE-SOC-HAN-DEE-06P-1/2-13MM,PCS,Nietz Dr Deep Cr Socket (6PT) 50042013 13MM,Electrical,7,16.80,3,Nietz,6PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1339,BOS-2608-680-272,PCS,Sds + Drill Bit S3 8 X 200/260MM,Power Tool Accessories,7,16.50,3,Bosch,200/260MM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1306,MEA-TAP-STE-GLO-10M,PCS,Glotool Steel Tape Type:b 10.0M,Hand Tools,7,16.30,3,Glotool,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1422,TOO-HAM-CLA-GT23MM,PCS,Glotool Claw Hammer 23MM,Hand Tools,7,14.50,3,Glotool,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
2593,LOC-VIVOZ-V50MM,PCS,Vivoz Chrome Pad V-6000 LOCK-50MM,Locks & Security,7,13.50,3,,V-6000,reopen,pending,,,,manus-2559-2608,"PENDING: Malaysia-first exact-model searches were run using the required three queries. No authoritative exact page plus exact downloadable image cleared the candidate gate; family, sibling, marketplace, and generic images were not substituted. Queries recorded in search_queries.",yes
1778,ADH-TAP-ALU-48MMX25M,PCS,Glotool Alum Adhesive Tape 48MM X 25M,Chemicals & Adhesives,7,12.90,3,Glotool,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
1053,TOO-HAM-CHI-NIE-551-22-030,PCS,Nietz Chipping Hammer 551-22-030,Hand Tools,7,12.60,3,Nietz,0.3KGS,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes
